ut	nuts2
000257131300008	NL33
000243293300010	FRK2
000277469700221	UKH1
000233133500042	NL22
000172763700010	AT13
000264403800049	UKI3
000185941000026	UKI3
000252553600004	UKF1
000260351200008	DE13
000260398501057	PL43
000303506204045	DK04
000262889400014	SE12
000237188500030	UKD3
000172308900015	ITF4
000267603300008	DEA5
000233877800008	DK01
000224587600455	NL33
000206342900002	UKM8
000256651200008	FRK2
000274996100004	ITC1
000251077000006	HU11
000258730100112	PT11
000183741700008	SE23
000249357500013	ES61
000246355900160	SE33
000307869300010	ITI4
000237762800003	DE72
000086888800004	UKJ3
000245402500058	DK05
000182781500034	FRK2
000222861300009	CH01
000087539200005	FRJ1
000264630400014	UKE3
000240465100004	TR51
000260863600014	SE11
000252911600006	FRG0
000278416900063	ES51
000165056100005	NL31
000183341500020	UKD7
000270699800011	ITH5
000266702101041	DE21
000182127200014	FR10
000258873900002	UKM8
000224894900083	NL11
000275854900032	ITC4
000254347200010	ES30
000234198500030	PT15
000259074301023	DK05
000398736700105	DE30
000166576700020	FR10
000169235600013	PT16
000246286100059	ITF4
000244627400010	CH04
000248262100007	FRK2
000178735900002	DEA1
000240678300066	UKH1
000265940900027	ES51
000179712500003	DK02
000236696600011	ES30
000174767200047	UKH1
000176135400010	ES61
000266855800013	IE06
000189127600028	UKF1
000232799401171	UKF2
000225860300532	NL33
000280762000132	PT16
000174269400006	TR33
000263861200160	UKG2
000256943100097	RO21
000221387600026	DK05
000262905700042	SI04
000255993601084	NO06
000183823000040	SE23
000185031500005	CH01
000188225700036	UKM7
000237036501041	EL30
000239110200005	PT17
000229651100004	DE25
000411158400004	FRD2
000280543604263	ITG2
000169474100020	AT13
000166437900018	ES51
000167866300072	ITH4
000243963200005	DK02
000246746600012	DE13
000165055300061	ES30
000236018800011	FRF1
000238957100002	EL30
000260398502260	NO06
000275384100190	ES51
000087640200008	DE13
000275854200140	RO11
000263639000026	NL32
000248611800016	SE11
000220162400007	UKF1
000251345400041	DEA1
000241754200021	DEA1
000244799800014	UKN0
000175065100009	DE72
000305809200098	FRI1
000270810300260	ES61
000244799800002	DK03
000252375203050	ES51
000167029000003	CH01
000178789100222	ES30
000271964300002	UKI3
000249666900102	UKD7
000179943800002	UKJ3
000255993601094	BE10
000090067600043	UKK4
000260758700014	ITC1
000260125500080	ITI4
000254406200003	DEA2
000183080300040	UKE3
000179212100008	FRB0
000181989100004	CH01
000239450600002	NL31
000236569700017	UKC1
000223723900008	ES51
000252375204009	CH04
000183901700017	FR10
000184446100001	UKJ1
000222975800038	ES30
000260585400003	BE10
000245765600018	CH01
000256625100015	FI1B
000178748500200	UKD3
000271350400028	TR10
000246590800011	UKH1
000275384101180	FI1C
000260265200036	ITI4
000172114900010	DE25
000275524901096	UKG2
000243607300002	AT13
000258645300001	FRE1
000224587600556	ITH3
000184375300016	ITH4
000240358200014	CH01
000238417300139	SI04
000232503200025	FRF2
000253669700003	DK01
000238704500064	CH03
000248863300001	AT31
000282669500005	ITC4
000247952800016	ES30
000244799800005	NL33
000261729400093	ITH5
000248971000004	ES42
000265823300079	DED4
000261534400216	RO22
000245402505053	DEA5
000262443900001	DE72
000225890300034	FRC1
000239425700004	IE05
000312519700005	NO06
000259537100008	RO42
000262093801034	FI1C
000268518400006	UKI3
000246073000001	PT15
000239454200216	UKN0
000233365800145	ITF3
000221844400064	FR10
000248428000004	DK05
000260398500153	ES21
000226986300010	DEB3
000262093800197	DEA5
000238957100002	NO08
000187236700004	UKJ3
000243102400063	SE22
000179419700013	TR51
000235913400001	PT17
000224849400028	PT11
000280762001344	ES13
000249773800029	CH03
000272185400036	UKJ1
000280762001145	PT11
000258730100083	NL33
000245627600001	DE14
000221376400001	UKH1
000249627500001	ITC4
000266723000009	CH04
000254225500019	UKM8
000253451300111	FRI1
000266723000017	FRI3
000255638100027	ITC1
000221253000004	ITG1
000276834600099	EE00
000224587600046	CH04
000279924000032	FRE1
000269838700033	ES51
000262870900011	DK02
000257532500001	FRC2
000246890200010	IE05
000246807300002	CH02
000267277700015	SI04
000262287700001	DK05
000186429000003	ES30
000264057500010	UKH1
000275384101206	ES51
000247219600002	DK01
000257796000005	UKF2
000295582200020	ES21
000170174400007	UKM8
000085154800002	UKD3
000184738800002	UKJ1
000183991800014	NO08
000169644900034	DK04
000241050400027	ES21
000257284200003	ES30
000085509700010	DE60
000265495500011	FR10
000274911100011	FRE1
000254024800064	ES70
000268066600009	UKD7
000089938400007	DE14
000082942700022	HR03
000243744700036	FRJ2
000267424800003	FRH0
000245905006058	DK05
000294154300013	UKF1
000236362300036	UKH1
000246244800004	SE23
000265262500002	FRJ1
000178376700005	FRJ1
000264191500002	BE21
000236340200008	ITH5
000262352600064	PL43
000257796000006	NL33
000272238900038	ITH3
000247534300017	UKJ1
000262905700034	PL41
000246332900022	DE11
000247833000015	TR41
000247080004056	DEA1
000183408400052	DEA2
000345760200025	ES61
000257582900012	ES61
000268899000007	UKD7
000246776600004	FR10
000167149600035	IE05
000269874900047	IE05
000266096900038	ES52
000245149800012	CH03
000259602700093	TR61
000176584800006	ES30
000257796000005	NL32
000271682100018	ITF4
000230672700021	UKC1
000250334200027	RO42
000253451401057	ITF4
000260913500014	UKJ1
000177466400012	NL33
000251070500016	ES61
000248430901006	FRI1
000259074300022	ITG1
000273989600002	UKJ1
000280762000193	ITH3
000271361900014	ITH5
000266229301203	ES51
000276842801079	FR10
000237404200721	UKE3
000254669900118	DE30
000187663200001	FRK2
000249422400003	UKG3
000388376103039	NL33
000221283300051	ES42
000228289000075	ITI1
000256251400017	FR10
000166602400003	UKH2
000266436500024	ES51
000187854600003	TR71
000224949700034	DEE0
000247547600019	FRG0
000261729400098	PT17
000279924000181	FRE1
000411158400004	FRF3
000181513100004	AT13
000087256900005	ES61
000231594700128	UKK1
000257582900018	ES51
000185275500002	NL33
000244382903015	ITF4
000257456702269	FRK2
000239823900003	ES21
000262093801048	PL21
000239295400002	DK03
000259688400012	PT11
000245957800025	EL63
000264606800003	FRD1
000264057500008	UKH1
000239890000062	DE92
000254743600016	UKG3
000174382200013	UKC2
000256261900007	DEA3
000256952700018	DK02
000261854200006	NL32
000249871500025	FI1C
000227457300001	UKF1
000263417000022	UKH1
000189465300466	FR10
000243907700004	FRJ2
000172027200063	FR10
000239818000050	ITI4
000271310200013	ES30
000249787100001	ITF3
000169557700090	UKM7
000236519200013	CH01
000247041300007	UKI3
000249447700024	DK05
000172993900065	UKG3
000257506400010	UKH1
000242974000014	ITI1
000183741700009	SE23
000179712500030	ITC3
000179502800039	SI04
000262221300124	UKE3
000255068100011	ITC4
000232241400029	DE14
000246286102047	ITC1
000252328700006	ES21
000237156700053	FRK2
000174745600015	DEA5
000229420200003	DE91
000206343300003	UKF1
000244892300011	UKI3
000234072100035	ITH3
000338133700004	ITF4
000250714600018	DED2
000265941400015	ES30
000367759800006	DK05
000262093800241	ITH3
000255993600081	UKF1
000228401800051	ITG1
000184497900025	DED2
000265528100021	SE11
000237188500085	FRK2
000183734200001	SE23
000245045000004	UKH1
000232012000018	DK03
000253584900005	FRD2
000228071400003	UKM6
000245520000015	NO06
000249785900077	CH02
000269408000001	FR10
000238433800005	UKK1
000226180400017	ITH4
000182296700039	DEA2
000225636400002	FR10
000241689800002	UKJ2
000325433800014	UKM8
000176253700001	UKI3
000276384900005	UKM8
000232560600002	ITH3
000273098700008	ITC1
000240247600015	UKF1
000228577300003	DE14
000184888500004	BE24
000175068900032	UKH1
000276054100096	SK01
000273228000023	ES30
000246286100015	SE23
000179289100082	DE13
000245838700005	UKF2
000250141300077	DK02
000254842200017	ES61
000172432800036	DK05
000220171900009	DK05
000254069400044	ITH5
000182954400006	DE30
000256843900003	MT00
000255720700024	DK03
000279924000032	FRK2
000241370700008	EL30
000252679200002	NL33
000189435200141	UKI3
000249154700018	ITI4
000331149505020	ES21
000266229302068	ES61
000252301100003	UKM7
000258532102093	ITF3
000176070200006	UKC1
000178748500057	CH04
000259920400039	FRF3
000246396700009	DE91
000303912200001	DK01
000249627500001	FRD2
000260843500021	FRK2
000258765900023	ES30
000298140200025	PL63
000088345900022	SE12
000227577800017	DE11
000227273800027	FR10
000247029801043	DK01
000262125901010	UKF1
000167163500018	SE12
000085509700010	SE11
000280762000088	UKD7
000250992500009	UKJ3
000263806800004	UKM7
000269009400008	NO08
000286404300100	SE12
000287611902128	DEA1
000166883500204	CH04
000180486800001	UKF2
000260321200002	CH04
000273136800009	CH04
000229621400003	CH02
000251116300002	DE11
000221376400001	UKG3
000256952700021	DK02
000248611800020	SI04
000255217000005	DE12
000295333400246	DEA2
000179419700019	DEA2
000254225500002	PT17
000234879400008	EL52
000228097500015	DE30
000166042400032	UKH1
000235260200012	ITH3
000265940900022	ES30
000184738800002	FR10
000256933800063	SI04
000282382900034	FR10
000225890300034	FR10
000245063500029	DK02
000255993601094	FR10
000246286102027	UKF1
000229867300014	UKJ2
000253872900007	DED2
000253946100041	NL11
000261616900005	ES61
000182972000013	UKD3
000182127200022	ES51
000172670300009	EL30
000261896400081	ITF3
000230420800029	ITF3
000253580100021	BE23
000178178900018	DE12
000250720100005	DEA5
000247983600021	ITF4
000249320500003	DE21
000220855400003	ITC4
000248118800209	DK02
000261040000008	EL43
000244627400010	DED2
000239671100011	UKM8
000254539900020	UKJ1
000265940900021	ES30
000203014800071	RO11
000269838700029	CH03
000260398500019	UKM8
000255636300006	PL91
000238233000002	ITF3
000184273400040	UKE3
000259994100003	PT11
000169285300063	ITI1
000222976500001	DEF0
000267270600090	UKG3
000175567400002	UKI3
000276486700007	DK02
000188260300025	UKI3
000255192200005	DK05
000276834600226	NL32
000261670500009	ES30
000250457800001	DE11
000244799800002	DE24
000223146700001	HU11
000272212400074	UKC2
000399937901058	DE11
000246776600004	FRK2
000270810300076	FRK2
000269838700049	UKH1
000278416900069	HU11
000221774700008	PL63
000251293400004	DE12
000227583700003	UKK1
000258730100077	ITF3
000253471500018	UKD3
000085288200041	UKH1
000184925100007	FRK2
000264423100003	PT16
000250992500009	UKE4
000178376700006	FRJ2
000324099000002	UKM8
000244176703031	ITF3
000247282900019	ES30
000271482300004	EL30
000269838700042	UKN0
000303912200001	UKJ1
000178587600001	PT17
000254510200055	EL30
000241225500005	DK01
000274280600003	RS11
000239355300029	SI04
000275384101183	ES24
000282669500002	ITF3
000230571300046	CH04
000245902800014	CH01
000178228600027	FI1B
000184455100019	UKN0
000181018000001	ITH4
000266229302065	ITI4
000269315000216	FR10
000278587400043	FRE1
000252375200057	FRF3
000229127200012	SE22
000279924000080	UKJ3
000233684500034	ITH3
000258863700036	PT17
000250348200003	UKJ1
000264632200036	UKM7
000243914400039	UKD3
000259292700004	DE92
000269315000437	FRH0
000257239400013	PT17
000176406700347	SE12
000236873602134	FRE2
000229651100004	DE21
000260481900012	UKH1
000253471500022	ES30
000233846200012	SE11
000254291102064	UKD4
000258118000010	DK03
000175761800015	CH01
000261659900021	FR10
000255677200018	ES51
000263113500016	AT22
000239181300008	UKI3
000278587400025	FRF3
000270720100037	FRF3
000279630100114	ES51
000232022800004	DK02
000251987500019	ES30
000231001900030	EL30
000240237400033	FR10
000240170100001	EL52
000236711900008	FI1B
000237581900220	DEA2
000266702101061	DE14
000248392100013	UKM8
000221813400001	UKH1
000166107300342	DEA1
000222215400014	ITG1
000247651100006	DK03
000246332900022	DE25
000232022800010	NO08
000223524300001	TR10
000180817700033	UKF2
000188761300002	LV00
000259074300007	DK05
000248150400003	IS00
000262093801046	EL51
000256054900134	UKH1
000252375202038	DK05
000168622400004	SE23
000186509900012	UKJ3
000241137000006	UKI3
000264362200001	ITC1
000188761300002	DE60
000255993600022	DK04
000175857200024	ES24
000248972900010	PT17
000182662800035	ES51
000238781500005	FI1B
000271680900001	AT13
000232318700006	PL22
000175442500044	NO06
000232022800003	NL33
000271268400029	UKJ1
000276786500006	DE12
000252265101046	ES52
000278587400025	FRC2
000270637000038	FRH0
000265395401151	UKC1
000262352600069	PL63
000086505500004	ES51
000255677200007	FRF3
000253451401105	UKF1
000264302200008	UKI7
000307413400118	IE05
000183952700106	CH02
000253177600019	UKC1
000241811500011	TR10
000245905006065	FRE1
000169285300028	ES51
000267174100009	DK05
000288405800033	ES61
000241933100017	TR41
000275524901033	DK01
000269211000015	ES30
000257111700018	ITH4
000263417001073	DK05
000167628300021	SI04
000256943100099	TR42
000260027300037	BE24
000263490400019	ES24
000245960700021	UKI7
000260669900066	RO22
000271354700017	ES30
000086543800007	CH01
000224601300012	DEF0
000087946700015	FRJ1
000269408000001	FRJ1
000170117500010	PL91
000280762001213	ES11
000228289000075	FR10
000239355300045	IE06
000183757400065	UKJ1
000257284200033	ITI1
000283476000088	UKN0
000232920500003	FR10
000256985700016	ES24
000245501500011	EL63
000230168100175	SE12
000232605500012	UKC1
000262221300250	UKE3
000253688700012	ITF3
000252574100007	AT22
000246148100027	FR10
000245905000053	DK03
000274674900001	FR10
000181192300047	TR10
000233989100011	FRI3
000280762001220	ITC4
000393467600128	DE73
000262221300250	FRF3
000261216500053	DEA2
000183478200001	DED4
000231594700134	DK05
000239879800008	ES24
000262646900052	CZ01
000178376700012	AT13
000267603300008	RO11
000236965000003	FRE1
000232641400020	DE30
000242987500032	UKJ3
000176562500012	DE30
000185659500045	SE12
000252863400036	ITF4
000252256500049	DK03
000265735300003	TR32
000255770000003	PL63
000236362600007	ES51
000275384100195	FR10
000226293900027	PL22
000179176300017	UKI3
000261512100164	ITG2
000275241300006	ES21
000277469700026	ES61
000276815500099	ES51
000089765100002	FRE2
000271569800001	UKC2
000222658800533	FRL0
000232170300012	DK04
000258820200029	RO22
000244627400010	UKM8
000251297900023	NL22
000246821000006	UKG3
000234234200002	UKJ3
000271861000032	DE21
000180880900200	SE31
000253487200138	FI19
000259074300128	FRD2
000181755800020	NL41
000259439900287	UKK1
000225860300535	NL33
000266683800007	ES21
000260923400016	HU33
000262093800209	EL63
000223498000021	UKJ3
000244548500037	EL30
000249841600057	FRK2
000253653100015	UKG2
000176562500011	NO08
000256554000012	DK01
000331874302154	DK04
000242480900005	DEA5
000247080004055	NL33
000268518400002	UKK1
000238202900004	CY00
000178587600001	SE23
000168763000002	TR10
000260863600014	SE12
000252813800052	ES51
000266229302080	RO32
000256404300004	FRE1
000246355900105	FR10
000278416900075	SE11
000246686700019	ES52
000246313000033	UKH1
000254471100006	UKI3
000286404300095	DK05
000261540000003	PL41
000269838700043	DED2
000229917400026	UKE3
000250474800002	DED4
000242408800015	ES30
000280762000154	UKD3
000268184600006	IE06
000278530700020	UKD3
000254225600004	DE92
000257511000041	SE31
000088721100015	ITF4
000175342800002	CH04
000253764300052	UKM7
000235667300037	FR10
000268530900004	CH03
000253065600005	UKI3
000188225700036	UKD3
000248611800027	ES51
000275384100023	ITF4
000247305100004	UKF2
000241225500001	ITI4
000185767200015	DEA1
000246380400027	FR10
000246750100007	AT22
000176252600007	DEB3
000265211900087	ITF3
000259421900004	UKJ3
000185822000135	BE24
000286962700004	UKL2
000261020100024	DED2
000255577500011	UKM7
000181518100226	FRK2
000280762001350	ITC3
000178624100003	DEF0
000226329500009	UKK1
000356461100019	DK01
000232996500003	SE22
000267729000011	UKH1
000243697500009	TR41
000171215600003	CY00
000266429500018	FI1B
000258765900056	PT17
000270407300005	EL30
000252259500025	ES30
000286962700004	ES51
000170368300007	UKJ1
000283749900074	SE22
000251345401061	DED2
000247041300005	PT11
000276815500133	ES51
000268901100025	ES30
000226240900003	FRF1
000180279400088	PL63
000227356100048	SE11
000174745600007	RO42
000233181200009	DK02
000262077900003	ES22
000243963200002	DK02
000239541600021	NL11
000254842200033	FRK2
000276834600226	BE24
000229684900002	UKI3
000265788300054	FRE1
000270720100016	ES13
000269898800010	PT17
000168889000031	DEC0
000247678100020	SE11
000264607800006	FRH0
000224178600011	ITH4
000271479300014	ITH5
000255993600021	DEG0
000252375201066	NL33
000231243100023	ITF4
000389471605029	DK05
000182107800021	DEA2
000263146900156	HR05
000260923400016	EL30
000183994400013	UKF1
000253613100040	DEC0
000244472400013	SE11
000247029802017	CH04
000256273400036	FRF3
000220729400013	SI04
000178619000003	BE23
000244302700017	EL30
000268518400006	NL41
000264606800003	FR10
000174699900007	EL52
000166132500022	ES22
000084708200024	DEB3
000249908600010	ES61
000254678100006	ES30
000246465000003	DE92
000257017200008	FR10
000238844100010	ITI4
000237477600018	ITI4
000260351200008	AT13
000248759600013	FRF3
000250622100034	DE40
000186355700003	UKK1
000186355700003	NL33
000261872600019	FI1C
000252021900020	ES51
000232920500003	FRK2
000183743600006	FRI3
000272992000007	ES43
000184903300562	FRE2
000260141300072	ITI1
000263608500030	UKJ3
000165473800032	FR10
000266702100229	UKM8
000224707900034	DEA5
000227070200004	DE40
000233365800171	FRJ2
000266702101050	ITF4
000276834600101	ES62
000241354900014	DED4
000258763600014	UKI3
000263408800044	UKJ1
000178735900002	DEA5
000085192600011	ITI4
000265454500048	FRL0
000245297200091	ITC4
000262153800006	UKM8
000176916400253	ES61
000240510100005	UKD3
000245541600040	ITH3
000249841600024	ITF4
000229820900001	EL52
000246890200018	ITC1
000233457800007	DEF0
000254787000014	ES30
000232241400029	CH03
000265033400032	UKJ2
000238418300015	FR10
000261729400124	ES24
000232973100019	ES42
000202897200662	UKE3
000235666100001	DED2
000259871500006	IE06
000167866300072	ES51
000252328700013	EL43
000265801300031	DK04
000266415300008	ES62
000254069400002	CH04
000253872900002	ES51
000259523800002	TR10
000268579800012	UKM7
000262817200019	ES61
000223555600077	DED2
000171169700024	UKH1
000239541600021	NL41
000223273300038	FRK2
000254842200006	ES11
000166899700010	UKI3
000268282600038	CH01
000254968700001	FRF3
000261670500010	DE73
000187222900004	DE71
000183137900014	UKD7
000204232900014	NL41
000258949600024	DE30
000249447700028	SE23
000244799800002	IE06
000170428400016	DE91
000235131400002	NL33
000230969500024	DK05
000225914000004	PT17
000206343000005	IE06
000187958600023	FRH0
000258730101058	SE11
000334899300044	DE14
000244892300011	BE32
000266723000007	CH04
000268377700009	ES30
000254016900020	UKF1
000222861300010	CH01
000264739200023	ES23
000167506800016	FI1B
000232039200010	ITG1
000260586500034	SE33
000265711600013	BE33
000258395300001	FRC1
000253815100002	AT13
000239541600021	UKI3
000232385500030	ITI4
000264594700009	EL30
000173995900006	FRK2
000248352100042	CH03
000265073200149	NL33
000260585400002	NL33
000263927700015	ES51
000239181300008	NL11
000174591800003	EL51
000257261901064	RO22
000207508100004	SE31
000225225900014	FRE2
000184920600022	DE72
000264594700004	IE06
000243914400038	ES42
000255144400002	NL11
000179400500020	ITI2
000220162400007	DK05
000245747900010	DE71
000307413400107	RO21
000178178900019	ITG1
000178057200037	UKD3
000223342000007	UKK1
000343339900027	ES30
000225171700012	UKD3
000277826700318	DK05
000270637000029	TR10
000236603700008	DE91
000252265102005	ES21
000089667600021	ITC4
000264736100005	DEA2
000259930400001	NO06
000252021900016	ITF3
000247219600004	DK02
000234724500008	NL41
000181301200003	DEA5
000262484800022	DK01
000232241400029	AT22
000179350000003	UKI3
000271680900003	DK01
000264336900007	FRK2
000276494500044	RS11
000264630500018	BE33
000264777600019	ITC1
000266229300131	IE06
000225681300019	SE22
000085184100005	NO06
000262948900011	EL51
000221813100059	ES51
000183653300004	UKH2
000247029802013	DEA1
000253763800008	ES51
000262637600004	CH01
000390949700045	UKL2
000280762000065	ES61
000088274500002	FRL0
000283742800132	SE11
000265528100064	NL33
000183734200001	NL32
000188541900007	ES30
000251107500028	NL21
000231885600067	NL41
000248196900017	ITF6
000225148600119	CH01
000261216500053	DEB1
000280762000037	DE25
000260234800006	DK02
000258011100006	NL11
000279630100035	ES51
000353128500007	UKC2
000272169300001	ES30
000251010400007	FRI3
000269315100111	DK05
000257582900002	ITF3
000183741700008	SE31
000256426000001	PL61
000089039100008	DE60
000265033400040	FRL0
000165462600001	UKH2
000252256500026	TR10
000220614000012	DE30
000224211400033	DE26
000289705400015	NL33
000250141300073	NO0A
000248611800041	SE31
000262814100003	AT13
000309118100172	EL52
000237036501055	ITH3
000085516200005	TR51
000271019900003	PT11
000240391700007	UKI3
000089401600063	UKN0
000240247600015	UKN0
000237032400005	DK02
000173793400008	DE25
000275735500098	ITF6
000256418900005	RO42
000181518200037	ITF4
000240510100005	UKM8
000182320100055	DK01
000236873602124	ITF4
000261679000025	UKI3
000237036501133	PL43
000241811500008	CY00
000283742800002	ITC1
000185045500025	BE32
000182225400018	CH04
000280762001259	PT11
000242216100009	ES51
000370259201128	NL33
000239882400007	UKI3
000231870700009	PT17
000250141300039	NL32
000253803200001	NL41
000268400200003	DK01
000173993700018	SE23
000232237100017	ITH5
000379696600002	DK05
000298131900026	FR10
000266702101022	ITF4
000275384100102	ES30
000240560700001	FRJ1
000268518400001	NL33
000358047700036	DK02
000280099300003	ES30
000253653100037	FRJ2
000270637000029	TR51
000252328700006	ES30
000223125200052	AT13
000256985700005	ITI1
000224587600349	DED4
000206300800011	UKL2
000393662800003	ES11
000249599300166	TR51
000189128300001	RO42
000280762000095	FI19
000179985800032	ES11
000269315100312	CZ01
000225636400004	NL33
000370974906053	CH04
000261306900005	SE11
000231001900029	ES30
000221370800010	TR52
000282668700001	UKF2
000265262500009	ITF4
000180311800034	UKH1
000250405500079	CH04
000185310200002	UKK1
000226149100002	DE94
000231031700008	ITH5
000241433800008	DE11
000275524901123	UKI3
000224445200010	TR51
000167865500056	UKJ1
000275929800140	UKI3
000249447700018	CH04
000243172600002	SE12
000256907800012	AT31
000181863200047	DEB3
000086794900003	DEE0
000244334100008	FRF1
000226197900009	ITC4
000236828900004	ES30
000268805800008	SI04
000225463400010	PL91
000265085900032	DK05
000277357000173	EL52
000265460100003	DK05
000273436900006	UKF1
000221846000018	FI1C
000338133700004	UKF1
000273169200077	DE12
000269517500001	IE04
000265030000050	DEE0
000260446900104	ITC1
000166214700002	DK01
000436325701084	FRE1
000271324700004	UKH1
000255993600132	UKF1
000253177900002	FRI3
000389471605029	DK04
000254139800041	DE13
000273967900003	BE33
000245615600006	DEG0
000255515900008	FRJ2
000252299800015	DE91
000264627400009	DEA2
000237465600007	DEA1
000178587600001	EL30
000167172400018	ES43
000224894900083	NL41
000225171700021	UKD3
000225682200024	SI04
000269133000028	ES70
000222975800047	EL30
000243263200009	TR22
000234234200002	UKD3
000188377600003	DE94
000264858800030	UKI7
000243470300014	FRE1
000249416800005	UKM6
000178628100016	CH01
000255993601166	DK03
000252623300012	UKD3
000249773800011	UKE3
000275384100126	ES42
000367284400001	FR10
000183805500002	EL30
000388376103039	DE94
000260084300225	UKK1
000228413900017	ITH5
000280762001273	DEF0
000255998700077	UKK1
000290635000002	NL33
000182127200022	FR10
000259920400257	ITF6
000252884100016	UKJ1
000264507000002	SE11
000234830400072	UKL2
000270678400351	FR10
000175381600005	ES30
000239823900003	FRI1
000260265200011	UKN0
000266702101066	RO12
000266229302081	CH04
000173448300187	DED2
000269699200012	ES30
000234072100035	DE25
000227269200020	ES30
000179678900061	ITC1
000188379700004	PT17
000275384102168	UKF1
000264630500018	BE10
000281650300041	DE40
000175342800002	CH03
000255770000023	FRH0
000260377100002	DEA2
000297448500007	BE10
000265092100042	SE31
000267948700002	DE71
000263708100034	ES61
000278811000023	CH04
000255226200018	ITF3
000247678100020	ES30
000253104800003	EL52
000252931800004	UKH1
000225860300542	UKH1
000250383700027	EL30
000269898800002	ITC4
000088052200032	UKE3
000260398501034	CH04
000236249900027	ES51
000252256500049	DK05
000221351100017	TR51
000169791700027	CH03
000179751100019	FRB0
000255776600011	SE12
000268899000001	ES51
000259140600022	ITC4
000262093801044	EL63
000250107900001	TR10
000177439900008	PT17
000233365800193	ES51
000283451900009	FRL0
000241811500003	FI1B
000247983600004	BE24
000257582900017	ES51
000166855900144	UKH1
000085154800002	UKD6
000271952200029	SI03
000248611800027	UKF1
000252259500003	ES30
000274798400009	FR10
000231137100009	ITI4
000220845600001	ITH3
000241225500005	NO06
000266229300022	ES30
000287611904031	DEA1
000236696500007	ES61
000252312700023	UKJ3
000082942700033	BG33
000250042000029	PT11
000179097500005	DK01
000267379200005	PT17
000266522000001	EL30
000255859500107	ES24
000221662300646	BE21
000230420800024	UKF1
000222771500010	EL30
000265425600009	PL41
000187310900015	NL33
000280345900502	ES30
000263224900008	ITC4
000172178600001	UKH1
000225371200010	UKJ2
000243157800019	ES53
000230338800017	NL33
000238957100002	ES51
000263224900003	ES51
000243157900129	DE72
000170330900003	DE11
000181400500014	UKI3
000187614800008	DE11
000254069400027	NL41
000089765100003	UKM5
000180099200003	EL51
000223784600089	CH01
000247534300017	UKI3
000185722100243	UKE3
000233574900003	DE91
000262814100001	NL33
000319353300019	DK05
000262859600002	TR10
000250141300021	NL33
000250388600026	FRI1
000276815500004	ES61
000264646900018	DE30
000186355900003	DK02
000264119800006	ES51
000226168200004	PL62
000166214700002	SE22
000245905000053	DK05
000187735900002	ES51
000269711300025	PT17
000253582000003	FRD1
000184925100007	FRJ1
000261703400004	FRB0
000242531300065	UKI3
000258961600011	ITI4
000274817100012	RO12
000276414500024	CZ07
000247400400014	FRH0
000300511800002	DK05
000230033800016	DE23
000265465500008	DE92
000269178800018	ITI1
000179212100008	PL41
000223140300073	FRH0
000345216902130	ES21
000165733200037	ITF4
000221387600016	ES51
000276834600001	DEA1
000269154400012	ITG1
000278587400007	FRK2
000265528100011	DK01
000245518900027	UKF1
000186715900006	UKC1
000270720100015	DK05
000186765400018	UKE3
000235084700011	FRE2
000238377100004	SE11
000267509200012	TR90
000249982200001	FR10
000176916400253	ES30
000254299900006	FRE1
000222586600067	ITH5
000257131300004	FRE1
000269082300003	ITH5
000171806500011	ES61
000230501600015	UKJ3
000170681800004	ITH3
000240711800003	ES52
000187671200002	EL30
000220663700059	DEA5
000238566000216	ES61
000370255600008	UKE3
000277232900006	ES61
000294765600025	UKI3
000267647500005	FRL0
000245988300005	DE71
000243741700039	DE12
000268652100006	ES12
000263454600009	IE06
000240510100002	DK01
000258730101050	FRJ2
000280762001139	PT11
000245297200090	DEA5
000176177000018	ES30
000182680000006	FR10
000246295700006	FI1C
000256843900001	NL32
000266723000037	DE71
000252301100015	EL52
000166982200003	UKI7
000224451100004	PT11
000242614700001	BE33
000184855700007	DEB3
000256026100008	PL91
000182310700002	ES30
000257406800006	FRB0
000229414500012	DE73
000251345402007	DEA1
000260027300046	ITF3
000266157100011	CH01
000270720100004	UKH1
000266856100006	ITG1
000253762200007	DEA1
000273608400004	TR51
000263406502065	UKJ2
000220729400013	UKI7
000089253900003	ITI4
000266330700026	UKD3
000171136400004	DEF0
000307488600116	SE11
000250320800025	ES30
000234913300005	PT16
000240870300026	ITI1
000244799800005	ITC4
000166805300001	AT12
000173628900018	ITH4
000231944600032	TR62
000257770500028	DE13
000186138600083	UKH1
000183669200009	DK03
000085005900007	FR10
000238482500161	PL91
000298924200053	UKM7
000186355900007	DK01
000167029000003	CH04
000256053701002	RO41
000179206600010	SE11
000181817400001	ES30
000389471605029	DK03
000236635700265	ES51
000185031500003	ITH3
000225382800003	UKD3
000267424800003	FRE1
000242708900071	DE50
000186355700003	DK02
000235944700003	DK05
000249885500006	IE05
000260398500049	NL41
000258765900038	SE23
000256900500027	PT17
000243963200004	DK02
000277339900014	ITI1
000245158200035	FRJ2
000244892300011	UKC1
000167506800016	SE23
000275735500078	ES61
000266723000004	CH04
000295766000001	IE05
000181383400023	DE12
000236340200008	ITC4
000186384100032	DE11
000259433900009	FRH0
000249240600079	UKH1
000182127200022	ITH4
000245402500055	ES51
000248813200001	CH04
000248352100009	DK03
000261616700027	DE11
000258879400002	UKE3
000245402504036	DK05
000250081400009	EL30
000188385300019	DE24
000269315100167	FRK2
000242986000010	EL30
000185777200001	EL63
000266646900011	ES52
000280699600217	UKK1
000254225500002	ES51
