ut	nuts2
000307998600003	DE21
000360869000007	ITI1
000296110700042	BE35
000487746100013	DED2
000451302800132	NL12
000350664400003	ES11
000392486301016	UKG3
000293629300016	PT17
000373625500027	UKE3
000283264500021	NL41
000334076600050	BE10
000452569400012	DE11
000414172100010	DE21
000319025000052	TR10
000379793600031	DE91
000408371400056	BE24
000366537900032	UKM7
000369001600021	BE24
000449308600014	ES30
000381165600016	NL12
000383547900096	PT17
000337261500019	BE23
000344465000010	CZ03
000275465100001	ES52
000392769800033	PT17
000397243400026	CH02
000331962700009	UKH1
000360654200010	UKL2
000474208400039	PT17
000314736400035	IE05
000351942000039	ES21
000354505000021	ES41
000371191400002	NO06
000307196000111	ITF6
000412787600051	IE04
000294316200021	SE11
000413378300005	UKD3
000476752900016	SE12
000373421000034	UKD3
000413377000003	NL12
000295242000011	ES11
000334067400003	SE33
000467007100001	ITI1
000363345800001	UKC2
000286441700008	DED2
000304342200018	EL30
000309118100234	FRK2
000376699400010	UKH1
000333806700087	ITI1
000313892400027	NL12
000425072100049	DK01
000441061800119	LT01
000308749700028	FRL0
000472243300027	IE05
000338802400035	CY00
000289605900037	FI1C
000475999200036	UKI3
000450338600002	PL41
000390514300014	IE05
000322079600018	BE24
000368631400010	DEB3
000460918300001	NO06
000386410500044	UKK4
000290735200022	IE05
000365759400009	DEA2
000446839100007	ES30
000418739000006	FRJ2
000443587100004	ES30
000320773700008	IE06
000405406700001	DE40
000349383300007	AT22
000390628300003	UKK4
000367340700041	FRG0
000388047500009	NL12
000359897800058	UKK4
000334287900009	NL12
000348955400063	UKI3
000300935300006	UKI3
000402062600065	ES61
000447576500089	PT17
000490488303052	ITC1
000325587300017	IE06
000360216100021	ES41
000395542100019	UKG3
000178587400006	ITH4
000318242100037	SE12
000286781800047	DEE0
000329927100009	DEB3
000385907200069	NL12
000400228700007	DEA1
000363495500036	ITF6
000293925700004	UKL1
000315548300002	NO06
000461929200003	FR10
000298764400006	SE12
000500913400013	UKD4
000367531500025	SE12
000345980100020	DK03
000328868700035	UKJ1
000383767500007	UKI3
000315748800013	DE21
000380489300009	ITF6
000327250300031	NL12
000444090600045	NL12
000455837400001	DE30
000401883900025	CZ01
000444792400036	NL41
000284511300005	UKJ1
000418212500049	NL21
000283699600005	ITH5
000447576900011	ITC1
000302824900125	ITF3
000383875000060	ITG1
000361773500011	NO06
000406700200148	UKK1
000502888100002	ITF3
000451004100015	UKI3
000439102400002	TR32
000344242900017	BE23
000433135800002	SE33
000284520000010	DE91
000306686800005	ITI4
000388171900005	DE71
000290036600020	NL31
000426335600070	UKM7
000377758300001	ITF4
000424175900049	UKM8
000403566100020	ITG1
000346325700025	NL22
000406726000025	TR71
000332494200065	NL21
000327575200027	FR10
000346542500082	ES11
000443922600010	SE12
000277836100013	BE24
000454190600001	ITF3
000466253100017	FRF3
000321804200007	UKG3
000473520700030	FRK2
000360554300053	BE23
000471016700013	BE23
000378060100016	ITF6
000363499000002	DK01
000356553300032	ITF6
000329927100009	DE12
000456410200108	ITF3
000487231200008	ES61
000439102400002	DE30
000309468500012	NL12
000349738700004	UKK4
000335313100226	ITF4
000459743700121	DK04
000395826100018	PL91
000328673000068	UKJ1
000426933001035	UKC2
000466249700113	IE06
000244736000023	NL12
000423638300004	DE50
000474500100001	FI1C
000451814000205	SE12
000348331500002	UKH1
000360928200002	FRK2
000423649000050	UKM8
000330733800002	ES51
000323628600014	ITF6
000381584500014	ES11
000411774600010	DK05
000303375900003	PT17
000444792400036	NL31
000377263400016	PT17
000363499000045	DK05
000301203000024	ITC4
000325587300024	UKI3
000452901600051	ITF4
000364265700007	FRI2
000325276700029	UKM7
000307626600015	TR10
000324526500007	NL12
000300053300003	UKK3
000464437600004	ES30
000467268100073	PT11
000363499000007	UKJ3
000434703400315	SE12
000448410600018	DK01
000339114100007	PL61
000334509900011	PT17
000355258100029	ITC4
000347515300030	NO0A
000383275000059	NL33
000313702200016	EL52
000367340700001	ES30
000309468500012	UKJ3
000412379300023	FRH0
000337953200004	UKH1
000490044700115	CZ01
000384641000034	ITG1
000417228200037	IE05
000278104100009	UKH1
000331177600001	ITF1
000380485500415	BE23
000348084800009	SE12
000337018300009	NL12
000360869000025	NO06
000297398900040	ES42
000368036500002	ITF3
000308631300017	NL22
000363499000005	SE12
000372808200014	UKI3
000372452500002	UKM8
000441688100053	IE06
000271688300014	UKH2
000344588600053	UKH1
000446604500183	SE11
000446604500153	SE12
000414896200174	ES30
000389317100017	ITF3
000370810500006	ITI3
000344990900014	BE23
000365759400009	DEA1
000361194900007	FRJ1
000447568700032	ITF6
000404703800049	UKD7
000280364800057	UKJ1
000438181000022	PT17
000429761700029	UKE4
000315103300009	IE06
000355159600012	FI1B
000305614700003	CZ06
000428949100003	DE21
000355035900002	ES11
000480453000065	ITG2
000481671900014	NO06
000443443000082	BE32
000358809300019	PT17
000251786600050	UKH1
000340236700013	FRJ2
000326127300001	DK03
000322731300005	UKH1
000403121400006	UKL2
000295846800001	DEA2
000383909100078	SE12
000329121300025	NO06
000447025400040	IE06
000328730200001	TR10
000345025600012	UKH1
000395963500027	ES61
000433403900023	CZ06
000312901701030	UKM8
000464909300085	ES30
000410010800002	UKL1
000385341300013	DEA2
000439102400002	FRI1
000372693100012	EL30
000224936200006	BE23
000423020100029	IE05
000332038900035	ITC4
000387192500022	ITG1
000328438700033	DE25
000358193700107	IE04
000415768400109	NL41
000480699500042	UKJ4
000364248300002	ES21
000208615400005	ITI4
000445441000001	BE23
000367486600012	IE06
000344552500004	EE00
000300648000014	ES21
000289785500003	EL30
000373533800016	ES21
000382000300002	BE24
000333403000014	NO08
000452571100023	UKM8
000466999400014	UKM8
000483626500003	UKM7
000330952900027	NL12
000424991900014	FRB0
000465054100006	DK05
000490488300052	ITI4
000451281600040	TR31
000360869000061	ITF6
000366903600075	DED5
000318156200003	FR10
000376699200009	UKJ1
000181679900007	ITF6
000463342600006	UKD4
000427997600017	UKM8
000387145300011	ES30
000467007100001	ITF3
000439102400002	ES24
000316998300017	DE50
000286859700002	NL31
000323136000012	DED2
000349382600021	NL33
000469309200038	UKJ1
000366843000005	ITG1
000290250000002	BE24
000318156200022	FRI3
000373421000048	PT17
000363263900034	BE21
000375168200019	DEB3
000295007803032	NO06
000363499000029	UKJ3
000287924700019	NL12
000460847800023	PT17
000291466700018	FRK2
000371954000003	ES51
000424397600084	SE12
000455858500048	UKD3
000393000700040	NL33
000310831200007	ES24
000366068800049	NL12
000355209300036	NO06
000284475000001	FRE1
000449724700028	ITH5
000301035600009	FRG0
000377276700024	NL32
000275331300016	DE13
000297042600012	UKH1
000320773700018	ITC4
000325020800005	DE13
000417228200026	UKK3
000352248400002	UKM8
000451992500101	PT11
000452337700001	BE23
000301834800009	TR10
000284511300012	FRG0
000446604100176	UKD4
000294373300073	CH04
000426997002032	FRE2
000297398900040	DE25
000307595000023	NL22
000447047900021	FRK2
000367626900001	ES30
000392779500023	FRG0
000383811000085	UKM7
000279416600003	DE11
000304643900012	EL54
000346622400011	LT02
000347577700079	FRI1
000292450600027	DEA1
000314736400094	ES41
000328095000046	ITC4
000486360900090	DE12
000467960300003	ES13
000385326200005	UKI3
000209665400084	ES30
000363499000023	SE12
000348084800009	UKJ3
000349660400012	AT22
000278236900023	NL32
000413794500004	HU32
000397367100008	SE12
000351830300005	DE11
000297427500045	FRK2
000445642900012	PL63
000411444300549	ITI4
000378958600005	ITC1
000318835000005	UKD3
000375708200101	UKI3
000297341300011	MK00
000378448400095	DE50
000288355400001	UKK1
000449724700003	UKJ1
000331348700007	ES11
000390822900226	BE23
000364381300008	FI1B
000427491600003	NL21
000388171900005	DE12
000337199400030	ES30
000398767200002	ITC3
000320439900004	UKH1
000417228200017	ITF6
000504505700008	FI1B
000316520100039	ITC4
000433403900023	FI1B
000395357300052	UKD3
000309086400009	UKM8
000398870800003	LT01
000417228200016	PT16
000395374600004	NL41
000404104800038	UKI4
000372234800011	UKE3
000436558500030	UKN0
000388291900013	FI1C
000273195100017	SE33
000307998600003	DED2
000360705200059	UKE4
000311056800024	NL12
000366071800007	FRJ1
000242986000009	UKI3
000401374800007	NL32
000426229200004	DE11
000445164800121	ES61
000313790300038	ES41
000309246100035	ES21
000465051900105	ITF6
000398767200002	UKD3
000376052000009	DK05
000244663800008	PL22
000283912600029	DE11
000450826500174	ES21
000504648100118	DK04
000430660700020	DEF0
000384841800005	IE05
000400199100005	ITG1
000465195700009	UKI3
000437013900008	BE24
000316965800001	ITF3
000348558200009	ITF6
000460894600019	ITF3
000369575700039	UKI3
000358255700074	DE73
000332094600012	DE11
000298316700063	FRJ1
000291354200005	AT13
000300549700025	NL21
000341462500033	ITG1
000425562700035	UKK3
000344172300002	UKN0
000326128100015	EL61
000412607000076	UKM5
000473105700065	UKJ2
000393315100024	ITI1
000487274100021	BE21
000379331500032	AT13
000313315600043	NL22
000363397300040	DE12
000465408900018	ES30
000348285700010	DEA3
000368219600018	EL30
000373155200002	FR10
000305808400018	ES21
000301029600006	NO06
000368036500002	ITG1
000274788200002	DEF0
000380550000402	ITG1
000336215300010	UKN0
000291013100004	ITC1
000287106700030	NL12
000276804400009	ITH5
000311746800001	EL30
000364248300102	TR10
000389317100017	ITG1
000375488300009	ES30
000441830500288	FRK2
000407018700001	ES61
000332136100020	ES61
000293758800023	CH04
000279194000010	NL41
000484454000078	RO22
000438653800016	PL51
000452571100006	UKC1
000379590600010	ITF6
000375484800013	BE24
000331208900001	NL41
000454567500007	FRL0
000345762100005	ES61
000332431300006	UKM8
000512340000130	IE05
000337876400005	ES21
000289952100394	ITF3
000335706800051	DEA2
000411444300549	ITG1
000274389200035	FRI3
000324679100012	TR10
000456579300025	FRJ1
000417175300009	UKD3
000285908300011	IE05
000285497900014	DE11
000298757400003	ITF3
000459845100065	UKI3
000419670400017	TR72
000345894400015	SE12
000386493800077	FRK2
000484657900022	ES43
000234894000012	UKG3
000327544700035	SE23
000280523700018	FI1B
000389355500023	UKM7
000390075900002	UKK4
000281769100001	PT17
000494945700001	ITC4
000474676000005	FRE1
000349383100018	ES51
000353732300065	UKF1
000270115900002	NL12
000368047800035	ITC1
000273729300001	UKJ3
000354780100015	DEA2
000285853800044	PT17
000303645000005	PT17
000343389600023	ES51
000371019000005	NL31
000313895800006	NL33
000446604500183	DK05
000452617800010	PT17
000371057000009	FR10
000486860500098	DE22
000282042200008	DE21
000313876800010	UKJ3
000385318700067	FRH0
000350836700013	EE00
000369531700190	DED4
000358193700118	IE05
000371189100007	NL12
000346622400036	NO08
000305851700038	ES30
000348955500044	CH04
000337113600003	EL30
000318221700002	FRI1
000489101200024	NO06
000512634500057	UKH1
000328594500018	UKK1
000444182900040	BE35
000406348600001	UKM7
000344589700065	UKH1
000402180500070	ITI1
000449242100026	UKK4
000369190600061	FRK2
000336217000021	DE73
000416188200075	NL33
000303376200003	UKK1
000368047800035	UKE4
000300864500015	UKE3
000426032100032	DE11
000351830300029	IE06
000341543100015	DK03
000471238900032	ES61
000277634300022	TR10
000353249400009	BE24
000411391800002	UKM7
000314676000025	DK03
000391237400306	ES61
000373594900001	FRD1
000359892200013	DE94
000369191400016	PT11
000440801200004	PL71
000406137200001	ES51
000308074600053	EE00
000360292100104	UKH1
000298299701011	EE00
000432507600016	UKE1
000315397900113	NL33
000372856800013	FRK2
000244736000023	NL21
000300944000031	DE91
000459696100001	UKM7
000392691200007	UKG3
000299231800035	ES51
000455064300020	DK01
000314193200032	ITI4
000368036500006	BE23
000395357300052	UKJ1
000414879500091	DE91
000455694300063	ES61
000281887300007	FRJ2
000313892400027	NL21
000466249700033	PT11
000335297300026	DK01
000332504600041	RS11
000483883400091	FI1B
000347137000012	PL81
000371913500009	PL22
000416103400001	ITH4
000411225200018	DK05
000387145300011	NL33
000350664400003	UKK4
000416498700030	PT11
000307494600016	ITC4
000393090900024	FR10
000344989500004	ES61
000336340900018	PT17
000486360500066	PL22
000317544400004	UKL1
000292441400043	ITH3
000282459200002	PT17
000458226200001	ITF3
000365759400009	ES70
000354339600012	DE12
000292168500014	CH04
000278354700012	SE23
000316804300040	EL43
000304489900091	NO09
000473807700009	UKD3
000335916600010	BE23
000303375900003	ES21
000438076200030	NO0A
000342302100033	UKI3
000467511600001	ITG1
000350684900015	SE11
000455694300056	ITG1
000458626800143	IE05
000438179000050	NO09
000350664400003	ES41
000451364200020	UKK4
000320827300014	UKJ1
000331153700035	ES61
000279747100058	NL22
000297050800001	FR10
000292124000039	UKG3
000400228700019	NL12
000465561400160	DK05
000455358300146	ES61
000377825100005	UKJ1
000370111300022	SE11
000391203300005	ITH3
000296418200125	UKE3
000337995600100	ITF3
000459622700012	DE12
000357653000004	DED5
000320841200009	TR71
000315197500008	CH01
000282274300010	FRE1
000360508200011	UKD4
000366078000134	IE05
000344589700065	UKI3
000455858500048	ES51
000303960900003	ITH5
000294645700008	UKH1
000461531200011	TR10
000326209100012	UKH1
000295340300025	PT17
000364880800049	UKI3
000403977100054	NL11
000280361500007	UKJ2
000403212100081	UKL2
000308749300009	FRG0
000372856800013	DEA5
000428491100061	PT16
000348615900011	FI1B
000432587300015	FRJ1
000296418200474	UKE3
000335706800083	PT17
000335096300029	UKH1
000403634000001	DK03
000438833400009	BG41
000462375900045	UKK1
000340838300008	FR10
000452342700025	RO32
000407018700001	ES51
000450338600002	FR10
000426696300135	UKG2
000395212500001	PT17
000423649000050	UKC2
000307159200042	UKH1
000326177600003	ITH2
000465190800044	SE11
000325451900017	UKJ2
000360417700005	IE05
000352575900001	BE21
000412043300062	ES61
000492050600018	PT17
000310831200007	FR10
000309787700002	ES11
000434166300018	ITH2
000423965200438	IE06
000440966900044	IE06
000390095400002	UKH1
000363699900008	ES30
000319710200002	IE06
000459235600003	UKH1
000428516000076	CH01
000422868901162	DK04
000290556500054	ES41
000334828500037	FR10
000391868600100	UKE1
000482143900001	ES21
000406071000026	UKH1
000432104800011	CZ01
000327575200027	FRK2
000309449100120	ES51
000426734600073	FRE2
000406348600001	UKF2
000344989500004	ITC4
000337161600065	FRE1
000462062900101	CZ06
000319309400091	AT33
000416484400025	BE24
000302789700017	ES70
000327250300031	PL51
000324153700005	BE24
000432540300016	DK03
000294002300010	UKK4
000428787200023	ES42
000338802400050	UKI3
000417380000192	DK03
000324566400040	NL33
000318156200008	FRE1
000286343000060	ES11
000480706000028	NL22
000384640900032	UKM7
000346685100021	DEA3
000355361500018	SE23
000419147305065	ITI4
000334273000010	ITC4
000364167700006	UKH2
000432587300044	DEA2
000441888200033	UKM5
000294073000002	NL31
000422954900002	UKC1
000450377000039	ITF6
000417228200037	PT17
000371974900004	PL21
000368745000023	ITI4
000329927100009	NL33
000357978500032	HR03
000347577700079	FRB0
000285924600004	NL11
000385634500062	ES30
000320915300007	UKL1
000354880400045	LV00
000414886600001	SE12
000483384900024	UKH1
000339654100007	PT17
000314193200032	ITC1
000477714100016	DE11
000415138600007	EL52
000355159600012	EE00
000452345400093	ITI1
000352575900001	BE32
000301691800008	EL52
000326291500017	CH02
000363499000013	IE05
000363499000034	ITI1
000404307600008	ITI1
000373594900001	FRD2
000370111300005	ITC3
000452901600005	ITF6
000316479300007	UKM8
000311970300023	UKJ3
000331510700018	ES11
000334287900009	NL31
000337261500019	NL31
000410369600067	UKD3
000457598700076	ITG1
000439745700020	PT17
000311970300023	NL22
000287500900015	DE71
000181807500007	UKG3
000312692500022	TR51
000319521600282	CZ06
000296208700016	ITC4
000344823500012	NL12
000457747600011	DE50
000413794500004	UKJ2
000366563200020	PT15
000279507900008	IE06
000366063100013	ITF1
000459365600068	NL11
000474781800001	PL21
000313960000003	FRE2
000297545904072	ITI4
000330951200050	CH02
000275998300006	FRE2
000371708106045	LU00
000437077300070	UKL1
000378882906136	ES61
000440958800041	SE23
000370026100001	FRJ2
000311967000075	TR51
000493808300017	ES21
000415769300041	EL30
000303645000021	PT17
000345226100105	UKG3
000445570700025	PL91
000384785000048	ITF6
000423008500085	UKN0
000331208900001	BE24
000282768800018	NL32
000406700200173	IE06
000320827300001	FRE1
000349583400002	RS11
000458321300012	FRL0
000318261000010	SE23
000460709700030	ES30
000339963800041	PL22
000398736700003	SE33
000319658900017	DK01
000341555800049	PL81
000411537200068	UKE3
000450163701068	ITG1
000459845100065	UKM7
000417255200024	DE91
000287832200024	UKI3
000379699700018	DEB3
000431927500147	NL12
000329786000004	ES11
000383767500007	UKC1
000277008700020	NL22
000388048600010	DK04
000394453900001	ES41
000417228200026	UKM7
000486786000022	ITI4
000392355400007	ITC1
000282375400015	SE12
000398720100056	NO0A
000328283400001	PL42
000392771900009	NL12
000330821300013	NL21
000358823200076	ES30
000332591700027	SE12
000400228300035	DEA1
000290020500002	FRJ1
000364248200017	IE05
000428034400009	CZ06
000333539000020	FRJ2
000295322800004	FI1B
000381926700015	LU00
000341275100017	FI19
000319646600014	UKC1
000363345800013	UKC1
000416498700030	ES11
000372234800011	UKD3
000277873100011	ES11
000371183300001	ES41
000416103400001	ITC1
000294033600004	UKJ3
000342199000055	NL12
000412043300062	UKM7
000485456200001	ES51
000305742300006	PT18
000363499000028	ITC4
000411325800001	FRK2
000289459300025	FRK2
000343806603052	AT31
000484454000078	ES21
000404370900030	DK01
000349274700006	BE24
000423965200049	DE91
000335916600010	BE25
000366825200003	DEA4
000288472700003	PT17
000337778200009	DK03
000419147305065	SE11
000426032100032	NL41
000301203300001	FR10
000348880600099	FR10
000328095000046	ITH5
000284511300003	UKJ1
000304220400006	UKI3
000342626000009	FRJ1
000338557600009	ITC4
000451736300201	UKM8
000352245400014	UKE4
000451707900001	UKH1
000292441400043	DK05
000380609800078	ITC4
000341680000017	UKK4
000331391800049	CH02
000445114700002	ES61
000449724700026	PT11
000353566300016	PL91
000315539000020	FRH0
000363344800132	PT17
000368036500006	UKD3
000483036000140	UKD7
000318033900015	ES51
000513310000009	UKM7
000360869000005	IE05
000485880000001	NL33
000358255700074	DE30
000493111200008	UKD3
000309118100238	UKM8
000444090600043	HU21
000380600500070	PT17
000418659900039	UKJ4
000450820000162	PL22
000356115000006	ITG1
000466249500032	UKK4
000407655300065	UKK3
000341555800049	UKH1
000289431200004	ITF5
000416188200075	UKI3
000436000000041	IE06
000426413400008	ES61
000349731800007	UKD7
000434082400011	DK01
000494485000035	FRJ1
000329121300025	NL12
000352051200003	HR05
000346074700053	TR51
000295579700024	PT16
000368036500006	FRL0
000426997002097	ITG1
000404081100006	PT11
000424073600007	ITC4
000383811000085	UKJ1
000456223200029	ITI1
000424175900049	UKM6
000455694300063	UKM7
000367340700043	ES61
000284523400067	NL12
000445440500072	ES42
000332811500031	PL22
000285248900011	ES21
000295770500005	NO06
000389114100003	NO06
000308741100028	UKI3
000358433600002	BE21
000263694400018	NL12
000448410600018	SI03
000438179000050	NO0A
000454372000002	UKI3
000307626600015	TR31
000441888200033	UKD7
000290973600008	UKI3
000368219600042	UKD4
000320410300034	HU31
000366502700017	PT17
000374923400005	UKJ2
000310194400092	ITC1
000406348600001	UKJ1
000371991000007	UKI3
000370259800025	CZ01
000308003503009	ITC1
000358047700025	CH01
000469886300006	FRD2
000454567500007	UKH1
000336954100048	ES61
000301651700002	DEA3
000456756200006	ES61
000513310000003	UKM7
000300738500002	DK05
000404307600008	DE91
000307727700010	NO06
000292617800045	SE23
000274788200002	UKJ3
000290735200024	NO06
000464929900011	IE06
000312500400001	FI19
000349688900028	UKF1
000273662200013	NL21
000412960100021	FRG0
000249329600013	FRK2
000434703400257	ITF3
000390118200048	DE91
000294373300073	AT13
000354625600030	BE21
000363499000034	UKM7
000410017800002	ES61
000290228000019	DEA3
000392769000042	ES61
000436173600043	ES21
000303282402137	ITC4
000345980100020	FR10
000380592200062	CZ07
000412044400006	TR42
000462333600003	UKE4
000353831100058	UKJ3
000413377000013	ITG1
000387590600024	IE05
000407954300027	UKJ1
000426335600070	ES51
000406086100009	UKE1
000376179800005	PL91
000461537800017	NL21
000432875400009	UKH1
000377544900008	FRK2
000401492900015	SE11
000249246700006	SE12
000423008500085	IE06
000335101900011	ITI4
000326433000014	CZ01
000354002900002	ITI3
000468599500031	UKM8
000501999200401	PT16
000320773700018	ITH5
000379564600009	FRJ1
000283200400073	UKI3
000294447600089	SE23
000330951200055	BE23
000403048400145	UKM7
000454097100008	DK02
000471294000069	UKI3
000399756100007	PL21
000437077300070	UKL2
000414879500091	ITI1
000348955400066	DE60
000347453600007	HU11
000348955500013	UKH1
000513310000003	UKJ1
000293758400050	NL21
000284511300008	UKJ1
000392834600016	UKC1
000487978400006	EL53
000276557400012	DK01
000496341800013	FRB0
000487199700016	IE06
000358858500038	FI19
000348452000005	DEB3
000413563100003	FR10
000284397700017	ITI4
000340976600024	IE04
000438003800006	ITF6
000433648100003	FRK2
000363499000055	UKM7
000297398900040	ITH4
000350830700007	NL22
000371280500020	PL91
000279239900081	CH04
000317147100006	FR10
000389317100065	NO08
000360869000059	ITF6
000431741300011	NL41
000301549400080	CH04
000515659500003	FRI1
000335297300026	FRF1
000380546800470	ITC1
000311426300010	CH03
000300710600004	ITH3
000461320201063	ITG1
000383811000126	UKL1
000296211800050	ES51
000451814000287	PT17
000459847300001	DED4
000360069400064	BE21
000360654200010	UKI3
000466073000081	UKH1
000293828000021	FRG0
000411320700001	BE10
000414887200108	NL21
000408371400061	ITG1
000279033200004	NL11
000506918400046	PT17
000349616400047	ES61
000425198700048	AT12
000465206800406	UKM8
000327000000007	FRL0
000298378600009	UKN0
000411225200018	UKM7
000272875100018	SE23
000380606100105	ES41
000338488600001	DK01
000328325100040	PT17
000305614900010	UKK1
000473251900033	BE24
000334342800012	UKI3
000322931300050	UKH1
000433643500007	ITF6
000349137500024	BE24
000410010800027	UKL2
000336039100044	ES52
000274163900015	SE12
000178587600001	IE05
000311865900063	ITF3
000445031300207	ES21
000478968600004	BE24
000351646400032	ITG1
000487231200008	UKM7
000388667900003	IE06
000460712700007	AT12
000497971400064	DK05
000294373300073	DE91
000290228000019	UKH1
000385443500009	UKI3
000485976800016	ES41
000405646200086	DK04
000471016700141	IE06
000322742900004	ITF5
000222208100007	FR10
000258075100064	NL22
000276641700037	NO08
000383811000120	PT17
000452571100006	FRH0
000341003800004	FRJ2
000341713700015	IE05
000471733100010	EL30
000404848300011	ES21
000353778800031	NL31
000412838700001	FRJ2
000297874000015	ES21
000306296200002	SE23
000335101900012	NL31
000364707400005	ITG2
000413536800002	UKL2
000303376200003	UKJ3
000364230500048	ITF6
000441349000002	ES61
000348964300003	UKM8
000470829100043	UKI3
000327470000008	UKJ2
000403557600004	NO08
000333855000004	UKK4
000337018300002	UKL1
000426997001157	ITC3
000423965200436	IE06
000315618700102	UKI3
000401594200060	ES52
000403994200008	FRG0
000501401900024	NL12
000286441700008	CZ01
000414887200108	NL41
000392165500024	ES51
000374325800032	TR90
000377544900008	DEG0
000349383100021	ES30
000349274700006	BE25
000317173300021	DE91
000300471700057	UKH1
000361680800035	ES41
000297195200006	FR10
000326118700003	DE12
000357146200009	UKH1
000471016700013	ITI1
000304636700007	FR10
000340361500025	ITC4
000332843300028	CH01
000449724700029	PT17
000375818700010	UKG3
000434952000002	SE23
000478581900008	UKD3
000280379400003	ES21
000321940200023	FR10
000331348700007	UKK4
000289829200011	ES52
000325510900025	PL84
000354963600012	UKC2
000287335300016	NL22
000332812300002	NL12
000390516300008	HU21
000490044700115	CZ08
000355359900049	ITF3
000342247400033	UKL1
000449724700029	UKK3
000329137100024	UKJ1
000308749300009	FRI3
000441650000026	BE24
000433648500078	UKE3
000335399100057	ES21
000349731800007	IE06
000374617000057	NO06
000360869000061	ITI4
000476677900064	DK05
000330814200060	UKH1
000279747100058	NL12
000486360500066	PL41
000334287900009	NL33
000319025000068	ITG2
000310329800018	CH02
000419972200004	TR10
000371948100103	ES70
000333506900024	NL21
000393090900042	FRK2
000308749300009	FR10
000309906200001	FI1C
000396599200003	ES22
000445031300208	ES21
000350532000002	NO0A
000374313000070	IE06
000324563500080	BE24
000274121200004	DK02
000406765200027	NO0A
000314422800035	UKK1
000411239300028	TR42
000312215300020	ES30
000405406700001	DK03
000393726600003	UKH1
000472980200003	UKJ2
000361090200013	BE31
000303376900007	SE12
000349504800002	SE12
000349190600006	CH04
000326024100003	DEA5
000381959200026	DE12
000336217000021	DK05
000382802400043	PL21
000338802400050	UKK4
000272018800035	UKI3
000300864500015	ES52
000376706600005	UKJ1
000357137400018	UKJ1
000406399700002	ITI4
000333403000014	DK01
000417078200106	UKK4
000366068800049	ES61
000338802400041	UKK4
000313561400015	PT17
000384418600006	UKK1
000390603400078	CZ01
000377544900008	FRI1
000337113600003	EL61
000317689600024	FI1B
000374974000006	UKK1
000379582700032	DEA2
000472814900006	ES51
000390118200048	DE12
000413829200013	IE06
000342320800006	FRJ1
000411853500061	FRH0
000375168200019	DEA1
000449844400007	ITI4
000360869000077	PT17
000513309700003	UKD3
000395000000020	ES61
000370308100011	ES61
000380506300137	PT17
000446604100174	EL52
000368676300029	NO0A
000397076300001	UKJ3
000304643900012	EL63
000353090900008	UKH2
000488566700001	ES30
000438653800016	FI1B
000300864500015	PT11
000412894700007	UKD4
000495878500086	UKI3
000351737300004	ES21
000347374600016	AT13
000426032100032	ITG1
000364401300012	ES11
000455694300056	UKM7
000292709400021	FRI1
000337161600065	FRK2
000279365000004	DK03
000354176600031	UKN0
000321714300006	ES11
000427856300017	UKD3
000456351800046	ES70
000468167900059	UKC1
000364265700007	FRJ2
000388155000004	NL41
000348886800004	ES11
000363397300040	DE11
000368039800001	FRK2
000467511600005	SE11
000484657900022	ES13
000328095000024	ITI4
000315815600008	FR10
000357437700047	ES11
000470384800001	CZ05
000350893000010	CH01
000362308200086	EL54
000452901600051	ITF6
000491283900007	TR51
000395953000059	PT11
000208781700010	FRK2
000423299000030	FI1C
000348687500002	ES30
000390095400022	FRJ2
000307159200042	SE23
000287054500012	FR10
000363499000002	FR10
000337749800009	ES61
000411537200068	UKF1
000403031800027	ES61
000413503200025	DK01
000303348900030	FRJ1
000480706000028	NL12
000486360500066	UKH2
000304686200009	PT17
000385181300002	ITC4
000338296500002	DE72
000449304100032	DE91
000429625400058	DEA1
000313300600005	TR31
000380546800015	FRG0
000402090300135	ITI4
000349504800014	ITI4
000456445700006	UKF2
000490044700115	CZ04
000387192500029	BE23
000293828000021	FRI3
000455012000339	ITG1
000410010800002	UKM6
000310831200007	ES51
000275053700092	NL22
000447933400038	ES51
000462944900007	FRJ2
000377544900008	ES24
000366903600075	SE22
000462990000055	HR05
000388171900005	DE80
000489101900160	FI1C
000459523700002	ITF6
000437077300070	UKI3
000411657600045	ITC1
000424260700002	NL21
000367486600005	IE06
000393090900042	DK05
000317541200003	DEB3
000406765200027	FRI3
000307429500045	UKK4
000309468500017	NL21
000423694200009	SE12
000363344800113	ES11
000289589000032	DE12
000289742100093	FI19
000504082900003	SE22
000447337200052	FRL0
000361090200013	BE24
000374974000006	FRK2
000329993900001	UKH1
000367626900001	ES42
000314667100006	DE50
000314667100006	DE91
000281887300007	FRI1
000359732800005	UKN0
000406726000025	ITI2
000382000300002	ES30
000428787200023	ES52
000454822700016	NL33
000417225300020	UKM7
000431095100019	ES21
000368036500020	SE12
000361090200013	RO22
000336215300010	DK05
000436000000033	ES30
000349465900476	DK05
000344172300002	UKH1
000412607000085	UKI3
000392571200031	ITF6
000400905500010	TR81
000513310000037	UKE1
000454436800017	DE21
000380546800015	FRH0
000458114805016	FRK2
000378594000284	PT17
000350711100001	ES11
000435546700023	BE24
000431412700015	ES52
000363344800069	ES21
000403994200014	SE23
000366055800285	UKK4
000425562700035	UKM7
000463306700029	PL22
000373416500029	ES61
000425213300171	EL52
000388667900135	UKF2
000375786000037	UKI3
000299967800052	DEA5
000319485200008	PL71
000379794100054	UKH1
000347140000026	HU11
