ut	nuts2
000314484400002	UKE3
000284511300012	FRG0
000324036200005	FRB0
000332591700061	ITH3
000227028900014	DE13
000287104900007	DE12
000335313100236	NO06
000394453900001	ES41
000292764300060	DE13
000351760400045	DK05
000403212100033	FRH0
000417228200026	UKM7
000392691200007	UKG3
000299231800035	ES51
000323242200002	UKM5
000381797300010	ITI2
000392355400007	ITC1
000341573300012	DK01
000397294100013	UKN0
000398720100056	NO0A
000460628600098	ES51
000414879500091	DE91
000281887300007	FRJ2
000473763800001	UKG3
000332591700027	SE12
000314478800004	FRH0
000316119000006	UKG3
000375816700014	FRF1
000471617900001	UKK1
000296205000023	UKG3
000309420500002	EL30
000325657000117	ES51
000416103400001	ITH4
000319646600014	UKC1
000363345800013	UKC1
000293488300006	CH03
000380610000110	DK05
000371183300001	ES41
000411225200018	DK05
000277873100011	ES11
000416103400001	ITC1
000485456200001	ES51
000333892700008	IE06
000305742300006	PT18
000407895000003	DE30
000364248800014	UKK1
000384640900041	ES61
000493276500001	FRF3
000363499000028	ITC4
000430275000015	DE50
000484454000078	ES21
000317544400004	UKL1
000278013100006	NL33
000340318100007	DE21
000366825200003	DEA4
000315671100449	UKI3
000396130300017	UKE3
000419147305065	SE11
000170910900498	UKE3
000348880600099	FR10
000285623500022	UKK1
000328095000046	ITH5
000284511300003	UKJ1
000468049400019	UKC2
000303375900003	ES21
000451736300201	UKM8
000368252900101	FRK2
000293268200011	CH04
000350684900015	SE11
000450730700015	DEE0
000341680000017	UKK4
000458626800143	IE05
000485853800053	CZ01
000445114700002	ES61
000449724700026	PT11
000308003505055	NO06
000353566300016	PL91
000363344800132	PT17
000330743000077	SE11
000483036000140	UKD7
000278013100006	UKK1
000320827300014	UKJ1
000345421900028	TR41
000513310000009	UKM7
000374694500028	ES51
000297050800001	FR10
000465561400160	DK05
000485880000001	NL33
000294458200021	NL31
000358255700074	DE30
000309054800009	UKC1
000281747800010	FRF3
000444090600043	HU21
000418659900039	UKJ4
000466249500032	UKK4
000274386600003	RS12
000297390900049	UKC2
000426413400008	ES61
000436000000041	IE06
000277894000025	FRF2
000423008500086	NO06
000316903700170	ES51
000357653000004	DED5
000315197500008	CH01
000310316500017	CH01
000287535500003	DEE0
000434082400011	DK01
000303960900003	ITH5
000304338100002	UKL1
000295340300025	PT17
000461531200011	TR10
000364880800049	UKI3
000413381300003	DE13
000304049500011	CH04
000280361500007	UKJ2
000315351800003	UKD6
000403977100054	NL11
000403212100081	UKL2
000308749300009	FRG0
000335375300016	PL81
000346074700053	TR51
000428491100061	PT16
000296418200474	UKE3
000335706800083	PT17
000320485900018	DE13
000438833400009	BG41
000462375900045	UKK1
000340838300008	FR10
000456223200029	ITI1
000424175900049	UKM6
000407018700001	ES51
000450338600002	FR10
000303502000003	UKK1
000373117300023	NL33
000367340700043	ES61
000349361200014	ITC1
000445440500072	ES42
000293195500047	RS11
000395212500001	PT17
000369990300030	UKJ3
000474678700008	UKM8
000465190800044	SE11
000308741100028	UKI3
000387110600136	ITF3
000346342000011	SE12
000332471700227	RO11
000367860200005	UKN0
000358918200012	NL22
000350181100001	NL33
000448410600018	SI03
000492050600018	PT17
000309787700002	ES11
000454372000002	UKI3
000423965200438	IE06
000440966900044	IE06
000390800900037	DK03
000335659700001	ITF3
000363699900008	ES30
000319710200002	IE06
000356646200022	ES11
000290973600008	UKI3
000285292300002	ITC1
000408125400015	ITC1
000428516000076	CH01
000422868901162	DK04
000371991000007	UKI3
000406348600001	UKJ1
000448970400014	NO06
000391868600100	UKE1
000358047700025	CH01
000450781500002	FRK2
000282030800001	PL91
000460318500040	UKE3
000282930900017	ITI4
000406348600001	UKF2
000337161600065	FRE1
000279501300008	ITH5
000340992300115	DE11
000307727700010	NO06
000324153700005	BE24
000294002300010	UKK4
000329333100045	CZ01
000364992600015	ITI1
000338802400050	UKI3
000290735200024	NO06
000318156200008	FRE1
000324566400040	NL33
000286343000060	ES11
000464929900011	IE06
000384640900032	UKM7
000287377200007	SE12
000412608200018	ITI3
000380609800075	ITF1
000284479300008	ITH5
000345768100013	NL31
000349688900028	UKF1
000419147305065	ITI4
000434703400257	ITF3
000422954900002	UKC1
000368745000023	ITI4
000346799100036	DK05
000402732500001	UKM8
000347577700079	FRB0
000385634500062	ES30
000274337100006	DE13
000353073700010	NL33
000412044400006	TR42
000467107900001	ITF3
000320915300007	UKL1
000335663300007	DE12
000281833300006	ITC4
000456745900010	NO06
000366111500013	FRK2
000339654100007	PT17
000477714100016	DE11
000350764600013	ITI2
000301691800008	EL52
000297298501141	ITI2
000326291500017	CH02
000327676800022	FRK2
000278013100006	CH04
000305328900053	DEA1
000373594900001	FRD2
000370111300005	ITC3
000426335600070	ES51
000452901600005	ITF6
000407954300027	UKJ1
000406086100009	UKE1
000316479300007	UKM8
000376179800005	PL91
000331510700018	ES11
000302483900013	DE73
000334287900009	NL31
000337261500019	NL31
000401492900015	SE11
000457598700076	ITG1
000209454100006	DK02
000335101900011	ITI4
000181807500007	UKG3
000383684400032	BE23
000312692500022	TR51
000354002900002	ITI3
000357978500077	AT13
000320773700018	ITH5
000344823500012	NL12
000379564600009	FRJ1
000297545900041	DK05
000366063100013	ITF1
000330951200055	BE23
000422899000001	RS11
000474781800001	PL21
000454097100008	DK02
000378699300008	UKD4
000471294000069	UKI3
000391140500032	DED4
000399756100007	PL21
000297545904072	ITI4
000414879500091	ITI1
000502269500116	ITH3
000330951200050	CH02
000360949200075	IE05
000348955400066	DE60
000345768100013	ITC4
000378882906136	ES61
000356040600007	AT22
000380499300076	TR51
000477135200001	ITF3
000327822100002	DED5
000392834600016	UKC1
000440958800041	SE23
000413130500003	UKD3
000496341800013	FRB0
000487199700016	IE06
000415769300041	EL30
000303645000021	PT17
000348452000005	DEB3
000450299300294	DK05
000366787600011	ITC4
000360103300012	DED4
000286029400013	DE11
000384713700035	CH02
000366787600011	NL31
000426983700081	ITC1
000297008100001	ES51
000301878500034	UKI3
000433648100003	FRK2
000363499000055	UKM7
000331208900001	BE24
000406700200173	IE06
000389317100065	NO08
000317749400002	LT02
000320827300001	FRE1
000475554300017	BE23
000364770500443	UKE3
000458321300012	FRL0
000320996000004	FRK2
000333337600014	UKI3
000326350800004	BE24
000416107300004	UKM5
000227686800004	ES70
000515659500003	FRI1
000391971200031	DE94
000380546800470	ITC1
000319658900017	DK01
000461320201063	ITG1
000417255200024	DE91
000466265300001	AT33
000287832200024	UKI3
000293268200011	UKK1
000383811000126	UKL1
000451814000287	PT17
000351760400045	DK04
000380487900057	UKI3
000293828000021	FRG0
000377324000010	UKI3
000329786000004	ES11
000327676800022	FRJ1
000410010800002	UKM6
000411320700001	BE10
000447933400038	ES51
000379161500004	CH04
000411889800005	SE12
000297545904089	DK03
000279258000021	TR42
000386493800003	FRH0
000425198700048	AT12
000465206800406	UKM8
000298378600009	UKN0
000370086200011	FRK2
000411225200018	UKM7
000298662500013	DE13
000388171900005	DE80
000407185900022	FRE1
000459523700002	ITF6
000411657600045	ITC1
000324782300071	DE11
000367486600005	IE06
000393090900042	DK05
000400299400003	ITF5
000305614900010	UKK1
000406765200027	FRI3
000297197000037	HU33
000307429500045	UKK4
000433643500007	ITF6
000349137500024	BE24
000414887000100	DE14
000178587600001	IE05
000311865900063	ITF3
000345830900031	ITC1
000478968600004	BE24
000351646400032	ITG1
000360404400043	ES41
000388667900003	IE06
000450726000004	UKK1
000485976800016	ES41
000367626900001	ES42
000314667100006	DE50
000351696900017	ES51
000314667100006	DE91
000276641700037	NO08
000281887300007	FRI1
000474562900015	ITH3
000406726000025	ITI2
000382000300002	ES30
000383811000120	PT17
000454822700016	NL33
000452571100006	FRH0
000298765800131	ITF3
000404848300011	ES21
000441830500014	ES51
000319185000011	DE12
000314463700003	UKE3
000324036200005	FR10
000368036500020	SE12
000335101900012	NL31
000276329500023	CH04
000303376200003	UKJ3
000400905500010	TR81
000313143000053	UKH1
000513310000037	UKE1
000458114805016	FRK2
000364230500048	ITF6
000441349000002	ES61
000459203100024	PT16
000348964300003	UKM8
000470829100043	UKI3
000435546700023	BE24
000431412700015	ES52
000299741400004	TR63
000382946500136	UKE3
000366055800285	UKK4
000344444600012	HR05
000333855000004	UKK4
000323242200002	DE12
000426997001157	ITC3
000423965200436	IE06
000342527500006	ITF3
000368821500009	DK01
000440372200007	AT13
000388667900135	UKF2
000459991900039	DEA2
000296704000005	UKE3
000401594200060	ES52
000371189100007	NL33
000392165500024	ES51
000403122000007	DK01
000349383100021	ES30
000372024100008	UKE3
000490488304062	ES51
000379846100467	UKI3
000345216901027	DE30
000312821600007	ITI1
000303957700009	ITG2
000324563200001	ES22
000415394200097	PT17
000426997002045	FRK2
000487199700003	FRJ2
000424885800030	BE31
000324526500001	BE23
000408118700060	DEA5
000354660800003	DE11
000474809000034	TR71
000340975200028	ITC4
000304636700007	FR10
000402587500006	DE91
000460709400031	SE31
000350070400183	TR72
000298052500003	UKK1
000447168000010	DE30
000449724700029	PT17
000375818700010	UKG3
000337050800026	ITH4
000275891300008	FRI3
000359682100023	DE25
000478581900008	UKD3
000501873200006	UKH1
000289829200011	ES52
000331348700007	UKK4
000455485600035	DK01
000325510900025	PL84
000407221200014	DE11
000303516100019	NO06
000472564100001	DK05
000363728300004	UKM5
000390516300008	HU21
000325021600001	DE13
000293062700006	ITC1
000355359900049	ITF3
000342247400033	UKL1
000449724700029	UKK3
000390884900193	FRH0
000424175900049	UKM7
000308749300009	FRI3
000487274100021	ITI4
000360672900043	UKK1
000433648500078	UKE3
000389124100008	FRK2
000379918300007	SE12
000317990800093	FRD2
000398754500001	UKC2
000398009800020	DE21
000337576900001	ITI1
000282930900017	FRH0
000413612400029	UKD7
000402212300019	CZ01
000287433800004	UKM9
000322785200124	UKG3
000334287900009	NL33
000440120300013	FRL0
000310329800018	CH02
000428949100008	DE21
000348880600007	TRC1
000478965700029	ES61
000284112600007	NO06
000440799700064	UKE3
000371948100103	ES70
000343337200074	IE06
000443615700001	FRG0
000471840700003	ES51
000298052500003	UKI3
000375488300009	SE23
000393090900042	FRK2
000308749300009	FR10
000375234400009	ITH5
000317803100006	UKK4
000468597900018	FRK2
000410674200013	DEA2
000307909800055	SE23
000303375900004	SE12
000374313000070	IE06
000274121200004	DK02
000363741900001	UKM7
000406765200027	NO0A
000301564900004	UKH1
000411239300028	TR42
000418644700044	UKE1
000386977900040	FRJ2
000315618700053	UKK1
000327432500040	SE11
000325657000057	CH01
000349504800002	SE12
000336217000021	DK05
000313895800006	NL31
000382802400043	PL21
000325657000113	FRK2
000338802400050	UKK4
000455187602112	DK05
000314079200025	FRH0
000407185900047	DE91
000327818900011	ITF3
000298465100043	ITC4
000357137400018	UKJ1
000406399700002	ITI4
000328949000008	UKL2
000375207500004	PT16
000346542500082	UKK4
000380606100085	ITI4
000449899500009	ITI4
000368442100047	FRK2
000353637100091	FRH0
000470043800006	UKM7
000312828900005	UKH1
000350070400183	TR71
000323242200002	UKK1
000417078200106	UKK4
000313561400015	PT17
000338802400041	UKK4
000384418600006	UKK1
000359682100023	ITI4
000352922700029	FRF1
000390603400078	CZ01
000487201100007	SE23
000407895000003	FRK2
000350373300037	ES61
000357975100010	NL33
000290227800023	FRH0
000406726000025	TR51
000427920500014	UKG3
000386421200014	FRK2
000293279500021	AT22
000390628300003	FRG0
000358627500006	BE10
000413829200013	IE06
000339306400015	ES51
000373117300023	SE12
000342320800006	FRJ1
000342527500006	AT22
000363348900007	PT18
000449844400007	ITI4
000466249500032	IE05
000379126300027	ITH3
000402358200006	UKJ3
000471717100011	UKI3
000370308100011	ES61
000289478000037	RO22
000305882200019	SE12
000403682600016	ES11
000397076300001	UKJ3
000368676300029	NO0A
000304049500009	ITH5
000442338400002	ITC1
000364249500033	NL32
000364249500033	NL22
000401122400025	ES51
000326152300034	FRI3
000345036300008	UKD4
000505811100052	DK05
000412894700007	UKD4
000447832100228	UKE3
000353995400002	BE23
000376015900013	FI1C
000439403000007	ITG1
000423649700016	FRC2
000495878500086	UKI3
000330567000010	DE11
000390333400001	CH01
000485980500003	UKJ1
000297168700004	FRK2
000267543200016	ITH5
000297168700004	DE12
000337161600065	FRK2
000354176600031	UKN0
000427856300017	UKD3
000340541000018	UKM7
000277971600001	FRK2
000488766600001	UKC1
000348643900003	DED4
000436325700005	NL33
000430057000043	FR10
000309852400002	ES30
000485980500003	SE12
000298662500013	HU33
000391247800049	CH04
000400048107044	FI1B
000282853500043	TR90
000467511600005	SE11
000401948300015	UKD3
000314190800059	ITG1
000326003600005	TRB1
000372038200030	UKE3
000280205200033	UKM7
000407394200023	UKH1
000357437700047	ES11
000371000900034	UKD4
000436000000036	FRK2
000312828900005	UKJ3
000343071500002	CH01
000350893000010	CH01
000380534300096	BE23
000345666300001	ITI4
000338603900012	CH01
000452901600051	ITF6
000480326700002	ES51
000471360000050	RO21
000514386700047	RO32
000298639800142	SE12
000350181100001	DK01
000455518100071	ITG1
000371138500009	ES22
000386069000050	DE30
000293828000021	FR10
000320631500006	NL21
000399395700522	DEE0
000491220800032	CH02
000288838000016	TR63
000312912800303	UKI3
000423649700016	FRL0
000429631500001	LV00
000287054500012	FR10
000380489300006	DK05
000307429500040	ES11
000445275900026	IE05
000293424400016	UKI3
000364248800014	UKC1
000413503200025	DK01
000410278900197	UKJ3
000372986600062	DEF0
000284479300008	AT13
000356040600006	AT22
000390884900277	FRC2
000373198800009	CH02
000329548800086	BE21
000296745600018	ITF3
000282030800010	PT16
000322119900010	UKF3
000449304100032	DE91
000471130600021	PT11
000346342000005	PL91
000494884000115	BE31
000456335700012	FRC2
000427203600003	CH02
000340993200017	UKG3
000324526500007	NL33
000356646200022	ES70
000402090300135	ITI4
000347720400004	SE12
000338802400035	EL30
000387192500029	BE23
000293828000021	FRI3
000471360000050	FRI3
000471291100005	SE11
000369001600021	NL41
000360655500046	SE12
000339419000002	ES41
000377909200108	ITI1
000293708500052	NL41
000389317100065	SE11
000474636100070	PT11
000357437700047	UKK4
000304975500030	TR90
000513310000009	FR10
000321202700003	NL33
000318034100019	TR51
000384392100011	ITF3
000403122000007	SI03
000446604500153	UKK4
000372379700026	EL43
000466249500032	ES30
000352350300014	UKE3
000382946502140	DK05
000390470600007	BE22
000293939500030	TR51
000414172100010	DED4
000347720400004	UKD4
000323242200002	ITH5
000392165500024	BE23
000278967900070	DEA5
000318538900007	UKI3
000246563400009	DE30
000414300000018	TR10
000296205000023	UKI3
000298907800019	DE25
000302483900013	DE13
000387110600066	RO11
000340817500015	UKE3
000463312400011	UKI3
000378178200030	UKC1
000319521600087	RO22
000484454000078	ES70
000445275900009	IE06
000438003000011	ITF5
000289742100004	NL41
000494652000173	FRK2
000330135200001	FRL0
000330138800003	DE14
000429876100002	DEG0
000397550300024	SE33
000324426100003	NO06
000438833400009	UKJ1
000332448800022	FR10
000435195500021	DE12
000368421500003	SE12
000371948100103	ES30
000309024700015	TR71
000290556500066	SE12
000411657600045	ITH4
000366055800285	IE06
000455694400003	RS11
000345216902064	DK05
000461838600025	SE22
000343988300004	NO06
000316642500012	FI1C
000433648500052	FRK2
000297197000037	DE13
000354767500045	UKJ1
000345216901027	DED2
000450325700041	UKJ1
000353073700010	BE10
000391899200053	TR51
000302728800001	ITC1
000327432500040	NO08
000472663300005	ITC1
000351683200019	UKH1
000423156900141	SE12
000307196000089	ITI2
000423965400130	NL11
000390745800007	DE21
000456357300055	SE11
000460332600003	FR10
000407394200023	UKJ1
000326763300027	FR10
000359897800015	SE12
000359682100023	ITC3
000445441000001	NL31
000392673200004	DE40
000285397100007	DE25
000465206800248	UKM8
000411444300260	DEF0
000358414700010	ITI1
000419445500005	ES42
000417228200026	UKM6
000455117500001	UKH1
000441688100035	NL33
000363345800005	ITI4
000406249300002	NL22
000313661400023	LU00
000356646200022	UKI3
000282030800002	DEA1
000351830300001	IE06
000308596500021	SE12
000390636100046	PT11
000349738700004	ITF3
000445164800121	UKK4
000394784600002	UKM8
000298764800080	PT17
000291288900013	DE11
000337803700010	ITI1
000279258000021	TR21
000402090300135	ITF3
000284511300011	DK05
000466999400014	UKG3
000323242200002	SE12
000474208400039	IE05
000388015400010	TR10
000418644700042	ES61
000380609800101	ITC1
000378699300012	SE12
000360216100021	ES61
000390333400001	ITI1
000447025400040	IE04
000297353900011	ITH3
000358455100090	FRH0
000315018400004	DEE0
000344552500004	UKM7
000463780000018	PL41
000361583600011	FRH0
000407655300060	UKM7
000324526500001	NL33
000348887000006	ES11
000293629300033	FR10
000308406000052	DE30
000356986300040	UKI3
000343834200008	DE11
000334287900011	BE23
000348452000005	NL31
000319023100051	FRK2
000413152200002	DE13
000353864800017	DE11
000453112200024	DEE0
000272110300004	IE06
000363345800013	UKC2
000402732500001	UKM7
000378840000029	TR31
000513310000043	PT17
000303506204046	UKG3
000447827700038	UKE3
000394842700070	DK01
000291967300163	DEA2
000341474200021	DK05
000345216901027	DE40
000404307200005	PL91
000454822700105	TR51
000400993800003	ITI1
000379924800147	UKE3
000278013100006	SE12
000392486301017	ITH4
000349383100021	BE31
000305742300006	TR10
000348880600099	IE06
000427164802007	DE25
000410017800004	BE24
000329548800086	BE23
000351646400050	PT17
000352201001016	UKJ3
000399563200018	UKI3
000283571600002	UKM7
000386977900011	NO0A
000178587400006	DE21
000398541900106	UKE3
000312901703075	DK05
000401492900032	EE00
000418644700042	ES70
000293488300006	DEB3
000347142000006	LT02
000383293800053	BE22
000287327000001	NO08
000380438000021	IE06
000381797300010	FRK2
000426981500126	DK05
000346733200018	UKK4
000313670200037	UKH1
000458419000014	ITF4
000479025700021	UKM8
000502888100006	ITG2
000413503200025	SI03
000388667900092	IE06
000474809000034	TR72
000348887000006	UKK4
000394842700113	DK05
000317990800195	ITC1
000444090600025	UKJ1
000332038900035	ITH5
000433648500078	UKE1
000321921800018	TR71
000437146400045	TR51
000357978500077	UKI3
000461838600025	NL41
000325657000117	CH01
000426619500013	UKF2
000451814000174	SE12
000380485400370	FRK2
000488766600001	UKM5
000482174800108	UKM7
000514386700047	EL43
000293708500052	ITC4
000430931000001	UKE3
000368219600008	IE06
000332038900040	ITC1
000353046600021	ES51
000382258600032	UKN0
000293268200011	SE12
000346074700053	ES21
000295007803035	ITI4
000330096000060	BE23
000470034700063	UKK1
000337261500019	NL33
000342626000028	UKI3
000331922000015	UKM6
000395956400015	FI19
000373594900001	FRI3
000348084800011	UKK4
000407655300034	UKM8
000346782800125	FR10
000449293500267	ITF4
000287539100092	UKJ3
000432876200016	IE06
000434082400011	SI03
000374137500002	UKE3
000288611700008	BE24
000301376100005	FR10
000289913200057	UKK1
000447025400009	UKE1
000287106700015	ES61
000439102400002	ES30
000475910400006	TRC1
000404704500041	ES30
000364230500008	DK04
000289478000037	FRK2
000274506500033	ES30
000335874300060	ES11
000490134600008	ITC4
000340318700005	BE24
000343341100038	UKN0
000472987900001	DK05
000285016400004	ITC4
000310664600016	UKI3
000316535900054	ES51
000314466500046	ES51
000302176600023	FR10
000374878100001	BE31
000425198700048	AT13
000307155600011	UKE3
000351463600015	SE11
000342247400033	UKD7
000299510600008	UKE3
000302483900013	FR10
000392769800033	ITC1
000328926200001	UKJ3
000399261400045	PT16
000436901400056	ITF6
000390494800032	ITF6
000439397800007	NO06
000283774700007	UKL2
000400299400003	ITF4
000488766600001	UKJ1
000340976600002	PT17
000407185900022	FRK2
000343339900028	PT16
000422954900002	UKD7
000459991900039	NL42
000459203100024	PT18
000375488300009	PL91
000301203000024	FR10
000446343600007	TR51
000311429500040	DEA5
000450011500014	CH01
000331510700018	UKK4
000386977900011	NO08
000297545904089	DK05
000431583500007	UKM7
000297168700004	CH04
000379912100010	UKI3
000348498600023	CH02
000485817000085	UKL1
000288731600002	FRC2
000402090300135	ITC4
000388740800002	NO06
000415379500001	NO06
000448821900162	SE33
000291253200009	ITF3
000279416600003	DE21
000423649700067	DE91
000282030800001	ES51
000273884100040	IE06
000481928800003	BE31
000370821800009	IE05
000274818400002	PT17
000347704500020	FRK2
000442656300024	ITH4
000297262600001	FRK2
000347441900096	NO06
000314667100006	DE30
000312548800012	UKK1
000384243500002	DE12
000346342000005	EL30
000402180500070	ITC1
000323242200002	NL33
000500415700062	IE06
000302175600015	ITF4
000430762400020	SE12
000450011500014	ITI4
000402062600065	ES51
000341597600012	SE12
000417661300012	ES51
000408470700018	UKG3
000437077300034	ITH3
000411646200026	UKM7
000468364500078	UKM7
000389124100008	FRE1
000307429500044	FRK2
000325657000008	DE11
000331372900024	DE30
000378854400088	SE12
000345216902066	DK05
000321945600015	NO06
000379271800048	EL30
000314403200003	SE12
000355209300036	NO08
000323160100001	UKJ1
000391897600008	ES12
000377263400016	ES11
000460332600003	FRH0
000351462100003	FRI3
000298390800032	FRJ1
000383293800053	BE21
000447933400013	DED2
000309024700015	TR72
000376663900005	FI1D
000400156200050	FRK2
000349383100021	BE24
000312821600007	ITH5
000426661400011	CZ01
000347838000028	CH01
000413415300001	BE23
000290431500002	NL31
000339419000002	BE24
000443257500052	PL51
000379331500040	UKI3
000303375500001	UKC2
000297188200006	CH04
000391079000015	TR41
000370102400015	PT17
000303375500001	UKC1
000404826100003	LT02
000327800700009	PL91
000465206800248	FR10
000417531400002	PL91
000380489300011	ITI1
000319521600087	FRD2
000312828900005	UKI3
000277383500004	UKK1
000504472800010	DK01
000408288100067	UKN0
000297157900017	ES30
000389166400077	ES30
000287254000016	DE13
000396069600050	CZ01
000314478800004	FR10
000298764800080	ES51
000349382600051	DK03
000312990200012	DE72
000494832900021	ES21
000376699200004	UKL1
000293828000021	DEA1
000371991000007	UKJ2
000358330800019	FI1C
000425200700040	ES42
000319646600014	UKJ1
000334005500005	ES13
000339306400015	AT22
000483422600038	ES21
000407895000003	CH04
000360262000004	DE30
000340837200026	IE06
000335706800062	ES13
000414578400067	EL30
000419445500005	ES30
000456908700016	BE24
000279076400016	FR10
000331155900007	PT17
000450726000004	CH04
000384399100001	ES52
000323024100004	BE24
000305584300009	UKJ3
000296936700001	FRH0
000305614700003	NL33
000279339400078	UKJ3
000280180300016	FI1B
000265813900009	NO06
000419147304046	NL31
000360590200011	NO06
000427333800018	UKC1
000378882901054	ITG1
000470765400001	DE50
000500961000003	PL41
000309185900002	ES30
000356841800032	FRH0
000335156600009	TR10
000343339900028	CH03
000460726500014	DE60
000297469605070	NL33
000367531500021	IE06
000367631000044	DEA2
000296205000023	UKI7
000380606100085	ITI3
000401492900015	SE23
000435195500021	TR61
000317827600027	CH01
000377909200107	ITG1
000423965200437	IE05
000471252700040	PT17
000482521600018	UKM7
000455204800346	UKE3
000379912100010	EL52
000331662800044	FR10
000282231300004	FRK2
000468390300029	ITG2
000346541200020	FRG0
000305365300009	SE12
000513310000043	ES11
000329347500025	UKI3
000423641300040	PL91
000447900000025	TR10
000428595900001	FRG0
000330951200050	CH01
000337398500001	SI04
000335387800010	ES12
000281596600001	NO06
000371831900006	NO06
000298299701011	SE33
000408371400033	UKC1
000325435800003	IE06
000418978100032	ES61
000388913100016	SE11
000368676300029	NL32
000278236900023	NL31
000294765600034	ES51
000380418700016	UKH1
000467748900005	DE12
000303375500001	UKM7
000445440500072	ES30
000312678700013	ITH5
000363097900002	DEB3
000397550300024	SE23
000363345800005	FRG0
000396024000009	BE23
000353995400002	NL33
000461838600025	NL31
000342320800006	FRK2
000362505300009	EL30
000426865600110	ITF4
000314037400008	PL91
000406086100009	UKF1
000390884900255	DK05
000358094300022	DEA2
000369332000223	DK05
000341343200002	ES42
000429511000007	UKL1
000381470800262	DK05
000301021400054	UKG3
000370821800009	IE06
000435620100063	TR62
000391498700004	IE06
000368036500033	ES21
000474636100040	UKD3
000344823500012	NL33
000379331500040	EL52
000401492900015	CH04
000288731600002	FRJ2
000386798700003	DEA2
000375818700010	UKI3
000428973600049	DK05
000297545900041	ITF4
000276082900031	ES11
000296205000023	UKH1
000366654400162	UKE3
000437677800010	SE12
000436901400017	IE06
000367318600063	UKI3
000459235600041	IE06
000410017800004	FRH0
000298390800032	FRK2
000455171600064	PT17
000323160100001	UKI3
000297838400001	ES30
000387110600136	ITF1
000287796600007	UKC1
000342749800023	EL43
000458924200002	CH03
000383293800053	BE23
000326773200040	UKK4
000438408800115	UKK4
000353600700010	FRK2
000473083100009	CH01
000340993200017	UKJ1
000390628300003	FRL0
000426933001133	FRH0
000362606600021	ES13
000424423900007	UKM8
000438788700002	DK01
000329347500049	DEG0
000340976600008	ES51
000333419300007	UKH1
000314105900028	NL33
000390636100029	UKD3
000368714200001	SE12
000302836500045	DK01
000286988200216	UKE3
000373149500002	ITC4
000446604100179	ITG1
000449899500009	UKI3
000326246500017	FRF3
000404704500041	ES42
000451911300013	PL91
000357286400005	ITC4
000305712700011	ES22
000316805700016	CH01
000447933400005	NO06
000386312700052	ITC3
000291375300009	ITH5
000338072800011	ES12
000317003100023	DK03
000450726000004	FRK2
000441708900011	ITI4
000337747800020	UKJ2
000487199700003	IE06
000397076300001	UKK4
000379180900006	DK01
000350212100006	DE11
000460253700068	CH01
000481801600020	DEA5
000360554300055	BE23
000361261300006	UKL1
000393318600043	UKK1
000345386900009	NO06
000347494200036	ITI4
000411646200026	UKK3
000282853500069	IE06
000307429500045	UKK3
000321228400007	EL52
000316805700016	DE13
000310694200001	NO08
000297008100001	DED2
000423689700001	SE12
000428219900058	UKM7
000324782300198	RO32
000437077300072	UKH2
000357141900027	LT02
000287162400284	ITC4
000341474200021	IE06
000314760900005	NO06
000422954900002	UKD3
000282841900005	DE91
000301222400006	ES30
000276547700007	DED5
000482521600018	UKE1
000330821300002	IE04
000460726500014	ITF1
000442338400002	NO08
000401828700086	UKE3
000354490700003	DEB3
000399465500007	EL30
000348452000005	CH04
000312901700036	NO06
000324566400040	NL31
000368821500009	CH04
000287503200001	CH01
000346542500030	ITF6
000350940500024	UKK4
000348880600007	TRC3
000317537400032	NO08
000336778100014	DK05
000348643900003	DED5
000304907300035	DE23
000370102400021	PT17
000350856400005	NL12
000392402700035	ITG1
000394842700070	UKN0
000337121700011	ITF3
000283336900009	DE21
000315836600006	RO32
000343339900028	PT17
000450873600001	NL21
000391247800049	UKH1
000460894600019	ITI4
000380760400040	ITF4
000363699900008	ES61
000357437700047	ES41
000388667900047	UKI3
000271688300016	IE05
000303674800001	UKM5
000316628300010	TR71
000322785100006	AT13
000434703400005	UKD3
000503062400068	UKJ3
000312828900005	UKJ1
000287534700001	NO08
000313593200007	NL33
000337268600002	DE21
000378835900010	ES51
000447168000010	SE11
000291599600001	FRC2
000347720400004	UKJ1
000317713800008	SI04
000443615700001	UKK3
000294033600007	PT17
000349985100005	UKN0
000369918500030	ITI1
000360025100010	DE11
000371183300001	DE11
000375504900006	FRL0
000346541900003	PT17
000428595900001	FRH0
000473083100009	CH04
000335200900021	NO0A
000423641300040	SE12
000418967200012	AT22
000392602100006	UKI3
000281052700051	ITC4
000287104900007	DEB3
000363345800005	PL63
000460628600098	ES53
000313923900002	ES22
000286999200029	PT17
000371057000009	FRK2
000337270600318	NO06
000348452000005	DED5
000342247400033	UKM6
000342602800017	BG41
000302176600023	NL33
000302483900013	NO08
000345370100051	UKJ3
000178587600001	FRG0
000379793600031	ITI1
000398996203042	CH01
000284511300011	BE23
000368421500003	SE33
000348498600023	UKD3
000430057000044	CH01
000384790400012	FRI3
000352659500005	UKG3
000295235200015	ES62
000430902000075	UKD4
000389166400077	ES61
000358692000028	NL21
000364860400001	ES21
000328095000018	PT17
000450539500003	ES42
000380516700040	FR10
000361030000045	ITF6
000363728300004	UKK1
000369461700023	DK01
000440958800041	SE33
000369190600017	FRH0
000411774600010	DK04
000307429500026	IE06
000298764100022	TR90
000287054500012	FRI3
000323242200002	DE40
000321023900016	DEG0
000405253500074	ES51
000235532700022	UKH1
000423640900001	UKJ1
000367531500056	ITF3
