id	label	description	x	y	cluster	weight
1995	1995	"<table><tr><td>Micro-level field;</td><td>1995</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>avian diseases; avian pathology; journal of virology; archives of virology; poultry science</td></tr><tr><td>Terms;</td><td>infectious bursal disease virus; chicken; newcastle disease; broiler; reovirus</td></tr></table>"	-0.6566	-0.2112	4	1
2029	2029	"<table><tr><td>Micro-level field;</td><td>2029</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>journal of virology; virology; journal of general virology; plos one; virus research</td></tr><tr><td>Terms;</td><td>distemper virus; subacute sclerosing panencephalitis; nipah virus; peste des petits ruminant; human parainfluenza virus type</td></tr></table>"	-0.6574	-0.2061	2	5
1930	1930	"<table><tr><td>Micro-level field;</td><td>1930</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>plant physiology; industrial crops and products; plant journal; frontiers in plant science; crop science</td></tr><tr><td>Terms;</td><td>cork; arabidopsis; diacylglycerol acyltransferase; oil body; cloning</td></tr></table>"	-0.3623	-0.3271	4	2
1943	1943	"<table><tr><td>Micro-level field;</td><td>1943</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of agricultural and food chemistry; food chemistry; acta horticulturae; molecules; phytochemistry</td></tr><tr><td>Terms;</td><td>sulforaphane; glucosinolate; broccoli; carbinol; arabidopsis</td></tr></table>"	-0.592	-0.3666	4	1
1694	1694	"<table><tr><td>Micro-level field;</td><td>1694</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ocean engineering; renewable energy; international offshore and polar engineering conference proceedings; energies; applied ocean research</td></tr><tr><td>Terms;</td><td>wave energy converter; wells turbine; oscillating water column; linear generator; moonpool</td></tr></table>"	0.7426	0.0231	3	584
1744	1744	"<table><tr><td>Micro-level field;</td><td>1744</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>proceedings of spie; international journal of advanced manufacturing technology; advanced materials research; journal of the electrochemical society; key engineering materials</td></tr><tr><td>Terms;</td><td>chemical mechanical polishing; cmp; abrasive flow; slurry; copper cmp</td></tr></table>"	0.7848	-0.3576	3	1
1760	1760	"<table><tr><td>Micro-level field;</td><td>1760</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>drug testing and analysis; journal of chromatography b-analytical technologies in the biomedical and life sciences; analytica chimica acta; journal of pharmaceutical and biomedical analysis; journal of animal science</td></tr><tr><td>Terms;</td><td>clenbuterol; determination; anabolic androgenic steroid; ractopamine; human urine</td></tr></table>"	-0.5979	-0.1145	2	1
1761	1761	"<table><tr><td>Micro-level field;</td><td>1761</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>journal of statistical planning and inference; communications in statistics-theory and methods; journal of pharmacokinetics and pharmacodynamics; quality and reliability engineering international; statistics & probability letters</td></tr><tr><td>Terms;</td><td>optimal design; design; optimization; experiment; construction</td></tr></table>"	0.0673	0.0517	5	2
1593	1593	"<table><tr><td>Micro-level field;</td><td>1593</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>environmental entomology; forest ecology and management; journal of economic entomology; forest pathology; journal of chemical ecology</td></tr><tr><td>Terms;</td><td>curculionidae; scolytinae; buprestidae; emerald ash borer; cerambycidae</td></tr></table>"	-0.2644	-0.2013	4	1
1609	1609	"<table><tr><td>Micro-level field;</td><td>1609</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; biochimica et biophysica acta-bioenergetics; journal of bioenergetics and biomembranes; febs letters; plos one</td></tr><tr><td>Terms;</td><td>uncoupling protein; mitochondrial permeability transition; ucp2; vdac; alternative oxidase</td></tr></table>"	-0.7587	-0.2137	2	13
1661	1661	"<table><tr><td>Micro-level field;</td><td>1661</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review b; ieee transactions on applied superconductivity; physica c-superconductivity and its applications; superconductor science & technology; physical review letters</td></tr><tr><td>Terms;</td><td>intrinsic josephson junction; proximity effect; rsfq circuit; wave superconductor junction; single flux quantum circuit</td></tr></table>"	0.9022	-0.5144	3	1
1660	1660	"<table><tr><td>Micro-level field;</td><td>1660</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>polymer degradation and stability; journal of applied polymer science; food additives and contaminants part a-chemistry analysis control exposure & risk assessment; polymer testing; journal of vinyl & additive technology</td></tr><tr><td>Terms;</td><td>chemiluminescence; photodegradation; food simulant; light stabilizer; food</td></tr></table>"	0.426	-0.4935	3	1
1495	1495	"<table><tr><td>Micro-level field;</td><td>1495</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>food chemistry; amino acids; journal of biological chemistry; biochemical journal; food control</td></tr><tr><td>Terms;</td><td>polyamine; histamine; spermine; ornithine decarboxylase; biogenic amine</td></tr></table>"	-0.5039	-0.3186	2	13
1509	1509	"<table><tr><td>Micro-level field;</td><td>1509</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on magnetics; journal of magnetism and magnetic materials; journal of applied physics; international journal of applied electromagnetics and mechanics; physica b-condensed matter</td></tr><tr><td>Terms;</td><td>electrical steel; soft magnetic composite; barkhausen noise; iron loss; hysteresis</td></tr></table>"	0.8616	-0.1331	3	7
1527	1527	"<table><tr><td>Micro-level field;</td><td>1527</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; oncotarget; cancer research; oncogene; oncology reports</td></tr><tr><td>Terms;</td><td>snail; twist; slug; fibroblast; mesenchymal transition</td></tr></table>"	-0.8731	-0.2101	2	12
1560	1560	"<table><tr><td>Micro-level field;</td><td>1560</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on applied superconductivity; fusion engineering and design; aip conference proceedings; cryogenics; superconductor science & technology</td></tr><tr><td>Terms;</td><td>iter; wendelstein; lhc; nb3sn strand; sst</td></tr></table>"	0.9133	-0.5063	3	2
1561	1561	"<table><tr><td>Micro-level field;</td><td>1561</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>european journal of applied physiology; medicine and science in sports and exercise; journal of applied physiology; journal of strength and conditioning research; international journal of sports medicine</td></tr><tr><td>Terms;</td><td>eccentric exercise; cryotherapy; oxidative stress; muscle damage; inflammation</td></tr></table>"	-0.7912	-0.0547	2	8
1562	1562	"<table><tr><td>Micro-level field;</td><td>1562</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources;</td><td>chemical senses; physiology & behavior; journal of agricultural and food chemistry; food quality and preference; plos one</td></tr><tr><td>Terms;</td><td>tongue; monosodium glutamate; bitter taste receptor; solitary tract; taste bud</td></tr></table>"	-0.6713	-0.0257	2	1
1392	1392	"<table><tr><td>Micro-level field;</td><td>1392</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aip advances; atomization and sprays; journal of fluid mechanics; international journal of heat and mass transfer; international journal of multiphase flow</td></tr><tr><td>Terms;</td><td>spray; liquid jet; atomization; spray characteristic; drop impact</td></tr></table>"	0.6501	-0.3082	3	34
1412	1412	"<table><tr><td>Micro-level field;</td><td>1412</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>scientometrics; technological forecasting and social change; journal of the copyright society of the usa; research policy; iic-international review of intellectual property and competition law</td></tr><tr><td>Terms;</td><td>patent; patent analysis; copyright; intellectual property; fair use</td></tr></table>"	-0.0005	0.7663	1	1
1426	1426	"<table><tr><td>Micro-level field;</td><td>1426</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>clinical cancer research; plos one; scientific reports; clinical chemistry; oncotarget</td></tr><tr><td>Terms;</td><td>circulating tumor cells; liquid biopsy; cell free dna; tumor dna; blood</td></tr></table>"	-0.8875	-0.2086	2	1
1442	1442	"<table><tr><td>Micro-level field;</td><td>1442</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources;</td><td>renewable energy; renewable & sustainable energy reviews; international journal of hydrogen energy; energy; energy conversion and management</td></tr><tr><td>Terms;</td><td>wind energy potential; algeria; hybrid renewable energy system; wind resource assessment; pakistan</td></tr></table>"	0.7144	0.1851	3	281
1294	1294	"<table><tr><td>Micro-level field;</td><td>1294</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>inorganic chemistry; journal of the american chemical society; dalton transactions; inorganica chimica acta; angewandte chemie-international edition</td></tr><tr><td>Terms;</td><td>dioxygenase; hemocyanin; cytochrome; nonheme iron; superoxide reductase</td></tr></table>"	0.1521	-0.6575	3	3
1325	1325	"<table><tr><td>Micro-level field;</td><td>1325</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of medical genetics part a; european journal of medical genetics; prenatal diagnosis; genetic counseling; molecular cytogenetics</td></tr><tr><td>Terms;</td><td>ring chromosome; wolf hirschhorn syndrome; smith magenis syndrome; deletion syndrome; developmental delay</td></tr></table>"	-0.8603	-0.1272	2	20
1326	1326	"<table><tr><td>Micro-level field;</td><td>1326</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>acs applied materials & interfaces; journal of materials chemistry b; biofabrication; soft matter; advanced materials</td></tr><tr><td>Terms;</td><td>3d bioprinting; self healing; bioink; high strength; double network hydrogel</td></tr></table>"	0.2336	-0.4792	3	10
1345	1345	"<table><tr><td>Micro-level field;</td><td>1345</td></tr><tr><td>Main fields;</td><td>Life and earth sciences; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>international journal of hydrogen energy; bioresource technology; applied microbiology and biotechnology; biotechnology for biofuels; biotechnology and bioengineering</td></tr><tr><td>Terms;</td><td>propanediol; butanol production; clostridium acetobutylicum; fermentative hydrogen production; butanol</td></tr></table>"	-0.103	-0.3955	4	2
1358	1358	"<table><tr><td>Micro-level field;</td><td>1358</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>applied thermal engineering; international journal of refrigeration-revue internationale du froid; energy; energy conversion and management; international journal of heat and mass transfer</td></tr><tr><td>Terms;</td><td>adsorption; liquid desiccant; silica gel; pair; horizontal tube</td></tr></table>"	0.6758	-0.244	3	30
1191	1191	"<table><tr><td>Micro-level field;</td><td>1191</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>ieee vehicle power and propulsion conference; ieee transactions on vehicular technology; energies; proceedings of the american control conference; proceedings of the institution of mechanical engineers part d-journal of automobile engineering</td></tr><tr><td>Terms;</td><td>energy management strategy; parallel hybrid electric vehicle; variable transmission; hybrid electric bus; supercapacitor</td></tr></table>"	0.8244	0.2152	5	49
1211	1211	"<table><tr><td>Micro-level field;</td><td>1211</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>rheumatology; journal of rheumatology; clinical and experimental rheumatology; arthritis & rheumatism-arthritis care & research; annals of the rheumatic diseases</td></tr><tr><td>Terms;</td><td>systemic sclerosis; scleroderma; phenomenon; raynaud; eosinophilic fasciitis</td></tr></table>"	-0.9113	-0.1456	2	7
1226	1226	"<table><tr><td>Micro-level field;</td><td>1226</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>aip conference proceedings; international journal of impact engineering; journal of applied physics; journal of physics conference series; procedia engineering</td></tr><tr><td>Terms;</td><td>shock; penetration; ballistic impact; hypervelocity impact; projectile</td></tr></table>"	0.7815	-0.3153	3	1
1242	1242	"<table><tr><td>Micro-level field;</td><td>1242</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>journal of real estate finance and economics; real estate economics; journal of housing economics; urban studies; regional science and urban economics</td></tr><tr><td>Terms;</td><td>house price; housing market; property price; hedonic analysis; residential property value</td></tr></table>"	-0.0244	0.7415	1	1
1245	1245	"<table><tr><td>Micro-level field;</td><td>1245</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>critical care medicine; critical care; journal of the american geriatrics society; journal of critical care; intensive care medicine</td></tr><tr><td>Terms;</td><td>delirium; postoperative delirium; sedation; dementia; cognitive impairment</td></tr></table>"	-0.8302	0.1438	2	1
1275	1275	"<table><tr><td>Micro-level field;</td><td>1275</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>lecture notes in computer science; ieee congress on evolutionary computation; ieee transactions on evolutionary computation; applied soft computing; european journal of operational research</td></tr><tr><td>Terms;</td><td>objective optimization; multi objective evolutionary algorithm; moea d; decomposition</td></tr></table>"	0.6871	0.4053	5	6
1109	1109	"<table><tr><td>Micro-level field;</td><td>1109</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of catalysis; journal of physical chemistry c; applied catalysis a-general; catalysis today; catalysis letters</td></tr><tr><td>Terms;</td><td>acetylene hydrochlorination; aerobic oxidation; tempo; gold nanoparticle; au tio2 catalyst</td></tr></table>"	0.521	-0.581	3	1
1142	1142	"<table><tr><td>Micro-level field;</td><td>1142</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>langmuir; aip advances; journal of fluid mechanics; physical review e; journal of colloid and interface science</td></tr><tr><td>Terms;</td><td>thin film equation; inclined plane; thin liquid film; solid state dewetting; contact line</td></tr></table>"	0.6264	-0.3988	3	18
1159	1159	"<table><tr><td>Micro-level field;</td><td>1159</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; plos one; biochemical and biophysical research communications; oncogene; journal of cell science</td></tr><tr><td>Terms;</td><td>rho kinase; fasudil; rhob; iqgap1; pak</td></tr></table>"	-0.8362	-0.2009	2	25
1160	1160	"<table><tr><td>Micro-level field;</td><td>1160</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>analytica chimica acta; biosensors & bioelectronics; journal of chromatography a; talanta; sensors and actuators b-chemical</td></tr><tr><td>Terms;</td><td>molecularly imprinted polymer; polymer; selective recognition; mip; ion</td></tr></table>"	0.1011	-0.5128	3	1
1008	1008	"<table><tr><td>Micro-level field;</td><td>1008</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>movement disorders; parkinsonism & related disorders; stereotactic and functional neurosurgery; journal of neurosurgery; neurology</td></tr><tr><td>Terms;</td><td>essential tremor; subthalamic nucleus; high frequency stimulation; deep brain stimulation surgery; obsessive compulsive disorder</td></tr></table>"	-0.6504	0.2417	2	87
1009	1009	"<table><tr><td>Micro-level field;</td><td>1009</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of mathematical physics; communications in mathematical physics; journal of mathematical analysis and applications; annales henri poincare; journal of functional analysis</td></tr><tr><td>Terms;</td><td>sturm liouville operator; schrodinger operator; inverse spectral problem; spectral parameter; essential spectrum</td></tr></table>"	1.1243	0.1337	5	2
1010	1010	"<table><tr><td>Micro-level field;</td><td>1010</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of immunology; plos one; frontiers in immunology; european journal of immunology; immunity</td></tr><tr><td>Terms;</td><td>t follicular helper cell; cell differentiation; il 17f; tfh; th17</td></tr></table>"	-0.8567	-0.1989	2	7
1042	1042	"<table><tr><td>Micro-level field;</td><td>1042</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of supercritical fluids; industrial & engineering chemistry research; journal of chemical and engineering data; fluid phase equilibria; journal of chromatography a</td></tr><tr><td>Terms;</td><td>supercritical carbon dioxide; supercritical fluid extraction; microwave; essential oil; rapid expansion</td></tr></table>"	-0.045	-0.4801	3	2
1043	1043	"<table><tr><td>Micro-level field;</td><td>1043</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of the american academy of dermatology; leukemia & lymphoma; british journal of dermatology; blood; journal of cutaneous pathology</td></tr><tr><td>Terms;</td><td>cutaneous t cell lymphoma; mycosis fungoide; extracorporeal photopheresis; sezary syndrome; blastic plasmacytoid dendritic cell neoplasm</td></tr></table>"	-0.919	-0.2196	2	13
1060	1060	"<table><tr><td>Micro-level field;</td><td>1060</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>polymer degradation and stability; journal of applied polymer science; journal of thermal analysis and calorimetry; fire and materials; polymers for advanced technologies</td></tr><tr><td>Terms;</td><td>ammonium polyphosphate; flame retardancy; flammability; flame; fire</td></tr></table>"	0.5022	-0.4952	3	2
1076	1076	"<table><tr><td>Micro-level field;</td><td>1076</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>journal of european public policy; jcms-journal of common market studies; common market law review; european law review; european union politics</td></tr><tr><td>Terms;</td><td>eu law; european court; lisbon; european integration; fundamental right</td></tr></table>"	-0.1707	0.845	1	1
1094	1094	"<table><tr><td>Micro-level field;</td><td>1094</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>physical review e; physica a-statistical mechanics and its applications; physical review letters; journal of physics a-mathematical and theoretical; journal of chemical physics</td></tr><tr><td>Terms;</td><td>reaction; coagulation; composite; fracture surface; fractal analysis</td></tr></table>"	0.6428	-0.332	3	6
907	907	"<table><tr><td>Micro-level field;</td><td>907</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>crystal growth & design; crystengcomm; acta crystallographica section e-crystallographic communications; journal of molecular structure; acta crystallographica section c-structural chemistry</td></tr><tr><td>Terms;</td><td>solubility; crystal engineering; crystallization; cocrystal; molecular crystal</td></tr></table>"	0.2934	-0.6468	3	4
908	908	"<table><tr><td>Micro-level field;</td><td>908</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>neurocomputing; lecture notes in computer science; neural networks; applied mathematics and computation; neural processing letters</td></tr><tr><td>Terms;</td><td>global exponential stability; complex dynamical network; cohen grossberg neural network; time varying delays; mixed delay</td></tr></table>"	0.8372	0.2851	5	56
909	909	"<table><tr><td>Micro-level field;</td><td>909</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of biological chemistry; oncogene; biochemical and biophysical research communications; molecular and cellular biology; plos one</td></tr><tr><td>Terms;</td><td>egr; mkp; fra; dual specificity phosphatase; creb</td></tr></table>"	-0.8236	-0.2199	2	26
925	925	"<table><tr><td>Micro-level field;</td><td>925</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>plos one; oncotarget; cancer research; oncology letters; cancer letters</td></tr><tr><td>Terms;</td><td>cd133; cancer stem cell; aldehyde dehydrogenase; salinomycin; cd24</td></tr></table>"	-0.8705	-0.2115	2	16
927	927	"<table><tr><td>Micro-level field;</td><td>927</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of virology; transplantation proceedings; transplantation; american journal of transplantation; plos one</td></tr><tr><td>Terms;</td><td>nasopharyngeal carcinoma; lymphoepithelioma; post transplant lymphoproliferative disorder; latent membrane protein; infectious mononucleosis</td></tr></table>"	-0.9136	-0.2168	2	26
943	943	"<table><tr><td>Micro-level field;</td><td>943</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>annals of thoracic surgery; journal of thoracic and cardiovascular surgery; european journal of cardio-thoracic surgery; heart surgery forum; perfusion-uk</td></tr><tr><td>Terms;</td><td>cardiopulmonary bypass; radial artery; pump; pump coronary artery bypass; pump versus</td></tr></table>"	-0.9212	0.0069	2	1
809	809	"<table><tr><td>Micro-level field;</td><td>809</td></tr><tr><td>Main fields;</td><td>Social sciences and humanities</td></tr><tr><td>Sources;</td><td>transportation research record; journal of transport geography; transportation research part a-policy and practice; transportation; transport policy</td></tr><tr><td>Terms;</td><td>travel behavior; mode choice; public transport; travel; car ownership</td></tr></table>"	0.1464	0.6198	1	1
810	810	"<table><tr><td>Micro-level field;</td><td>810</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>ppar research; journal of biological chemistry; biochemical and biophysical research communications; plos one; bioorganic & medicinal chemistry letters</td></tr><tr><td>Terms;</td><td>deoxy delta; prostaglandin j; ppar; pro12ala polymorphism; receptor gamma</td></tr></table>"	-0.8007	-0.181	2	5
690	690	"<table><tr><td>Micro-level field;</td><td>690</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>pituitary; journal of clinical endocrinology & metabolism; world neurosurgery; european journal of endocrinology; journal of neurosurgery</td></tr><tr><td>Terms;</td><td>craniopharyngioma; pituitary adenoma; cushing; transsphenoidal surgery; cleft cyst</td></tr></table>"	-0.9747	-0.1172	2	3
692	692	"<table><tr><td>Micro-level field;</td><td>692</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee transactions on antennas and propagation; ieee antennas and propagation society international symposium; microwave and optical technology letters; ieee antennas and wireless propagation letters; journal of electromagnetic waves and applications</td></tr><tr><td>Terms;</td><td>multilevel fast multipole algorithm; diffraction; revolution; mlfma; fast multipole method</td></tr></table>"	0.9429	-0.0448	5	3
709	709	"<table><tr><td>Micro-level field;</td><td>709</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>organic letters; journal of organic chemistry; angewandte chemie-international edition; journal of the american chemical society; tetrahedron letters</td></tr><tr><td>Terms;</td><td>gold; pauson khand reaction; gold catalysis; cycloisomerization; ynamide</td></tr></table>"	0.0219	-0.7221	3	1
710	710	"<table><tr><td>Micro-level field;</td><td>710</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of power sources; international journal of hydrogen energy; journal of the electrochemical society; ecs transactions; electrochimica acta</td></tr><tr><td>Terms;</td><td>gas diffusion layer; bipolar plate; pem fuel cell system; micro direct methanol fuel cell; gdl</td></tr></table>"	0.6134	-0.4924	3	18
725	725	"<table><tr><td>Micro-level field;</td><td>725</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>journal of magnetism and magnetic materials; journal of alloys and compounds; journal of materials science-materials in electronics; ceramics international; journal of applied physics</td></tr><tr><td>Terms;</td><td>electromagnetic interference; microwave absorption property; emi; fabric; electromagnetic wave absorption</td></tr></table>"	0.6758	-0.5124	3	5
726	726	"<table><tr><td>Micro-level field;</td><td>726</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>marine pollution bulletin; science of the total environment; environmental science & technology; chemosphere; environmental pollution</td></tr><tr><td>Terms;</td><td>polycyclic aromatic hydrocarbons; deepwater horizon oil spill; nitrobenzanthrone; hydroxypyrene; hydrocarbon</td></tr></table>"	-0.0519	-0.2563	4	2
758	758	"<table><tr><td>Micro-level field;</td><td>758</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>investigative ophthalmology & visual science; optometry and vision science; british journal of ophthalmology; ophthalmology; ophthalmic epidemiology</td></tr><tr><td>Terms;</td><td>trachoma; intermittent exotropia; visual impairment; low vision; myopia progression</td></tr></table>"	-0.8093	-0.0538	2	1
776	776	"<table><tr><td>Micro-level field;</td><td>776</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee vehicular technology conference proceedings; ieee global telecommunications conference (globecom); ieee transactions on wireless communications; ieee transactions on communications; ieee international conference on communications</td></tr><tr><td>Terms;</td><td>mimo detection; space time code; lattice reduction; differential space time modulation; transmit antenna</td></tr></table>"	0.8485	0.5356	5	2
777	777	"<table><tr><td>Micro-level field;</td><td>777</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>archives of womens mental health; journal of affective disorders; maternal and child health journal; journal of reproductive and infant psychology; bmc pregnancy and childbirth</td></tr><tr><td>Terms;</td><td>postpartum depression; depression; depressive symptom; anxiety; edinburgh postnatal depression scale</td></tr></table>"	-0.6384	0.3829	2	7
792	792	"<table><tr><td>Micro-level field;</td><td>792</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering</td></tr><tr><td>Sources;</td><td>combustion and flame; journal of physical chemistry a; proceedings of the combustion institute; fuel; energy & fuels</td></tr><tr><td>Terms;</td><td>reaction; kinetics; kinetic modeling study; oxidation; incandescence</td></tr></table>"	0.6622	-0.2936	3	1
607	607	"<table><tr><td>Micro-level field;</td><td>607</td></tr><tr><td>Main fields;</td><td>Life and earth sciences</td></tr><tr><td>Sources;</td><td>american journal of primatology; international journal of primatology; primates; animal behaviour; plos one</td></tr><tr><td>Terms;</td><td>chimpanzee; pan troglodyte; macaca mulatta; pan paniscus; cebus apella</td></tr></table>"	-0.3008	0.0059	4	7
642	642	"<table><tr><td>Micro-level field;</td><td>642</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>american journal of roentgenology; breast journal; radiology; breast cancer research and treatment; breast</td></tr><tr><td>Terms;</td><td>phyllodes tumor; dynamic contrast; fibroadenoma; atypical ductal hyperplasia; vacuum</td></tr></table>"	-0.9555	-0.1365	2	2
657	657	"<table><tr><td>Micro-level field;</td><td>657</td></tr><tr><td>Main fields;</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>carbohydrate polymers; international journal of biological macromolecules; journal of applied polymer science; biomacromolecules; materials science & engineering c-materials for biological applications</td></tr><tr><td>Terms;</td><td>chitosan nanoparticle; chitosan; chitosan membrane; deacetylation; chitosan oligosaccharide</td></tr></table>"	-0.0896	-0.4408	3	18
524	524	"<table><tr><td>Micro-level field;</td><td>524</td></tr><tr><td>Main fields;</td><td>Biomedical and health sciences</td></tr><tr><td>Sources;</td><td>journal of steroid biochemistry and molecular biology; endocrinology; molecular endocrinology; journal of biological chemistry; molecular and cellular endocrinology</td></tr><tr><td>Terms;</td><td>progesterone receptor; fulvestrant; g protein; nuclear receptor; gper</td></tr></table>"	-0.8248	-0.1844	2	10
540	540	"<table><tr><td>Micro-level field;</td><td>540</td></tr><tr><td>Main fields;</td><td>Mathematics and computer science</td></tr><tr><td>Sources;</td><td>ieee international conference on image processing icip; ieee transactions on circuits and systems for video technology; proceedings of spie; lecture notes in computer science; ieee international symposium on circuits and systems</td></tr><tr><td>Terms;</td><td>fast motion estimation; hevc; intra prediction; high efficiency video coding; fast mode decision algorithm</td></tr></table>"	0.7297	0.4907	5	1
